"","LastName","FirstName","Gender","Competition","Country","Date","Round","Apparatus","Rank","Score","Location"
"10950","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","HB",125,11.3,"Liverpool, England"
"10951","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","PB",136,11.666,"Liverpool, England"
"10952","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","PH",136,8.666,"Liverpool, England"
"10953","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","SR",125,11.266,"Liverpool, England"
"10954","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","VT",115,12.966,"Liverpool, England"
"10955","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","VT",27,12.966,"Liverpool, England"
"10956","PLATE","RICARDS","m","2022 51st FIG Artistic Gymnastics World Championships","LAT","29 Oct 2022 - 6 Nov 2022","qual","VT",27,12.033,"Liverpool, England"
"10957","PLATE","RICARDS","m","2022 Baku World Cup","LAT","31 Mar 2022 - 3 Apr 2022","qual","FX",27,11.866,"Baku, Azerbaijan"
"10958","PLATE","RICARDS","m","2022 Baku World Cup","LAT","31 Mar 2022 - 3 Apr 2022","qual","HB",30,9.1,"Baku, Azerbaijan"
"10959","PLATE","RICARDS","m","2022 Baku World Cup","LAT","31 Mar 2022 - 3 Apr 2022","qual","SR",22,12.166,"Baku, Azerbaijan"
"10960","PLATE","RICARDS","m","2022 Osijek World Challenge Cup","LAT","9-12 June 2022","qual","FX",32,10.9,"Osijek, Croatia"
"10961","PLATE","RICARDS","m","2022 Osijek World Challenge Cup","LAT","9-12 June 2022","qual","PB",25,11.75,"Osijek, Croatia"
"10962","PLATE","RICARDS","m","2022 Osijek World Challenge Cup","LAT","9-12 June 2022","qual","PH",28,10.2,"Osijek, Croatia"
"10963","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","FX",74,12.7,"Munich, Germany"
"10964","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","HB",104,10.7,"Munich, Germany"
"10965","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","PB",80,12.566,"Munich, Germany"
"10966","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","PH",93,11.366,"Munich, Germany"
"10967","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","SR",86,12.466,"Munich, Germany"
"10968","PLATE","RICARDS","m","2022 Senior European Championships","LAT","18-21 Aug 2022","qual","VT",79,13.2,"Munich, Germany"
"10969","PLATE","RICARDS","m","2023 52nd FIG Artistic Gymnastics World Championships","LAT","30 Sep 2023 - 8 Oct 2023","qual","HB",88,12.7,"Antwerp, Belgium"
"10970","PLATE","RICARDS","m","2023 52nd FIG Artistic Gymnastics World Championships","LAT","30 Sep 2023 - 8 Oct 2023","qual","PB",111,12.7,"Antwerp, Belgium"
"10971","PLATE","RICARDS","m","2023 Baku World Cup","LAT","9-12 Mar 2023","qual","HB",38,11.4,"Baku, Azerbaijan"
"10972","PLATE","RICARDS","m","2023 Baku World Cup","LAT","9-12 Mar 2023","qual","PH",31,12.466,"Baku, Azerbaijan"
"10973","PLATE","RICARDS","m","2023 Baku World Cup","LAT","9-12 Mar 2023","qual","SR",37,11.4,"Baku, Azerbaijan"
"10974","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","FX",26,12.666,"Cairo, Egypt"
"10975","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","HB",16,12.866,"Cairo, Egypt"
"10976","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","PB",20,12.6,"Cairo, Egypt"
"10977","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","PH",38,10.9,"Cairo, Egypt"
"10978","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","SR",24,12.566,"Cairo, Egypt"
"10979","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","VT",21,13.033,"Cairo, Egypt"
"10980","PLATE","RICARDS","m","2023 Cairo World Cup","LAT","27-30 Apr 2023","qual","VT",21,12.333,"Cairo, Egypt"
"10981","PLATE","RICARDS","m","2023 Cottbus World Cup","LAT","23-26 Feb 2023","qual","FX",46,11.566,"Cottbus, Germany"
"10982","PLATE","RICARDS","m","2023 Doha World Cup","LAT","1-4 Mar 2023","qual","PH",48,9.966,"Doha, Qatar"
"10983","PLATE","RICARDS","m","2023 Doha World Cup","LAT","1-4 Mar 2023","qual","SR",29,12.366,"Doha, Qatar"
"10984","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","FX",67,12.066,"Chengdu, China"
"10985","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","HB",50,12.466,"Chengdu, China"
"10986","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","PB",37,13.033,"Chengdu, China"
"10987","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","PH",21,13.1,"Chengdu, China"
"10988","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","SR",75,11.6,"Chengdu, China"
"10989","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","VT",41,13.666,"Chengdu, China"
"10990","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","VT",19,13.666,"Chengdu, China"
"10991","PLATE","RICARDS","m","2023 FISU World University Games","LAT","1-5 Aug 2023","qual","VT",19,12.666,"Chengdu, China"
"10992","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","FX",13,13.3,"Osijek, Croatia"
"10993","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","HB",15,12.3,"Osijek, Croatia"
"10994","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","PB",24,12.65,"Osijek, Croatia"
"10995","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","PH",31,11.1,"Osijek, Croatia"
"10996","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","SR",20,12.05,"Osijek, Croatia"
"10997","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","VT",14,13.6,"Osijek, Croatia"
"10998","PLATE","RICARDS","m","2023 Osijek World Challenge Cup","LAT","8-11 Jun 2023","qual","VT",14,13,"Osijek, Croatia"
"10999","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","FX",70,12.933,"Antalya, Turkey"
"11000","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","HB",89,12.166,"Antalya, Turkey"
"11001","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","PB",81,12.7,"Antalya, Turkey"
"11002","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","PH",66,12.533,"Antalya, Turkey"
"11003","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","SR",108,12.133,"Antalya, Turkey"
"11004","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","VT",107,13.033,"Antalya, Turkey"
"11005","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","VT",24,13.033,"Antalya, Turkey"
"11006","PLATE","RICARDS","m","2023 Senior European Championships","LAT","11-16 Apr 2023","qual","VT",24,13.033,"Antalya, Turkey"
"11007","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","final","SR",6,12.75,"San Salvador, El Salvador"
"11008","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","qual","SR",12,12.25,"San Salvador, El Salvador"
"11009","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","final","VT",6,14.4,"San Salvador, El Salvador"
"11010","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","qual","VT",5,13.9,"San Salvador, El Salvador"
"11011","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","qual","VT",4,13.9,"San Salvador, El Salvador"
"11012","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","final","VT",6,13.1,"San Salvador, El Salvador"
"11013","POLANCO","JABIEL","m","2023 Central American and Caribbean Games","DOM","24-28 Jun 2023","qual","VT",4,13.65,"San Salvador, El Salvador"
"11014","POLANCO","JABIEL","m","2023 Cottbus World Cup","DOM","23-26 Feb 2023","qual","SR",43,11.2,"Cottbus, Germany"
"11015","POLANCO","JABIEL","m","2023 Cottbus World Cup","DOM","23-26 Feb 2023","qual","VT",19,13.466,"Cottbus, Germany"
"11016","POLANCO","JABIEL","m","2023 Cottbus World Cup","DOM","23-26 Feb 2023","qual","VT",19,14.033,"Cottbus, Germany"
"11017","POLANCO","JABIEL","m","2023 Doha World Cup","DOM","1-4 Mar 2023","qual","SR",34,11.1,"Doha, Qatar"
"11018","POLANCO","JABIEL","m","2023 Doha World Cup","DOM","1-4 Mar 2023","qual","VT",25,13,"Doha, Qatar"
"11019","POLANCO","JABIEL","m","2023 Doha World Cup","DOM","1-4 Mar 2023","qual","VT",25,14,"Doha, Qatar"
"11020","POLANCO ACOSTA","JABIEL DE JESUS","m","2023 Artistic Gymnastics Senior Pan American Championships","DOM","26-28 May 2023","TeamQual","SR",NA,12.333,"Medellin, Colombia"
"11021","POLANCO ACOSTA","JABIEL DE JESUS","m","2023 Artistic Gymnastics Senior Pan American Championships","DOM","26-28 May 2023","TeamQual","VT",NA,13.867,"Medellin, Colombia"
"11022","PONTEDURA","MURILO","m","EnBW DTB Pokal Team Challenge 2023","BRA","17-19 Mar 2023","qual","FX",53,11,"Stuttgart, Germany"
"11023","PONTEDURA","MURILO","m","EnBW DTB Pokal Team Challenge 2023","BRA","17-19 Mar 2023","qual","HB",28,12.85,"Stuttgart, Germany"
"11024","PONTEDURA","MURILO","m","EnBW DTB Pokal Team Challenge 2023","BRA","17-19 Mar 2023","qual","PB",38,13,"Stuttgart, Germany"
"11025","PONTEDURA","MURILO","m","EnBW DTB Pokal Team Challenge 2023","BRA","17-19 Mar 2023","qual","PH",13,13.3,"Stuttgart, Germany"
"11026","PONTEDURA","MURILO","m","EnBW DTB Pokal Team Challenge 2023","BRA","17-19 Mar 2023","qual","VT",32,13.7,"Stuttgart, Germany"
"11027","PORTO","LUIS","m","2022 Osijek World Challenge Cup","BRA","9-12 June 2022","qual","FX",25,12.2,"Osijek, Croatia"
"11028","PORTO","LUIS","m","2022 Osijek World Challenge Cup","BRA","9-12 June 2022","qual","PH",NA,12.6,"Osijek, Croatia"
"11029","PORTO","LUIS","m","2022 Osijek World Challenge Cup","BRA","9-12 June 2022","qual","VT",17,14.25,"Osijek, Croatia"
"11030","PORTO","LUIS","m","2022 Osijek World Challenge Cup","BRA","9-12 June 2022","qual","VT",17,12.95,"Osijek, Croatia"
"11031","POSPISIL","MARTIN","m","2023 Senior European Championships","CZE","11-16 Apr 2023","qual","FX",85,12.666,"Antalya, Turkey"
"11032","POSPISIL","MARTIN","m","2023 Senior European Championships","CZE","11-16 Apr 2023","qual","HB",111,11.333,"Antalya, Turkey"
"11033","POSPISIL","MARTIN","m","2023 Senior European Championships","CZE","11-16 Apr 2023","qual","PB",93,12.333,"Antalya, Turkey"
"11034","POSPISIL","MARTIN","m","2023 Senior European Championships","CZE","11-16 Apr 2023","qual","SR",115,11.9,"Antalya, Turkey"
"11035","POSPISIL","MARTIN","m","2023 Senior European Championships","CZE","11-16 Apr 2023","qual","VT",112,12.933,"Antalya, Turkey"
"11036","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","FX",3,13.2,"San Salvador, El Salvador"
"11037","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","FX",20,12.2,"San Salvador, El Salvador"
"11038","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","HB",2,13.2,"San Salvador, El Salvador"
"11039","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","final","HB",5,12.15,"San Salvador, El Salvador"
"11040","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","HB",6,12.5,"San Salvador, El Salvador"
"11041","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","PB",2,13.8,"San Salvador, El Salvador"
"11042","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","final","PB",2,13.8,"San Salvador, El Salvador"
"11043","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","PB",1,13.95,"San Salvador, El Salvador"
"11044","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","PH",12,10.8,"San Salvador, El Salvador"
"11045","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","PH",15,11.5,"San Salvador, El Salvador"
"11046","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","SR",6,12.25,"San Salvador, El Salvador"
"11047","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","SR",22,11.65,"San Salvador, El Salvador"
"11048","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","AAfinal","VT",16,12.2,"San Salvador, El Salvador"
"11049","POZO","PABLO","m","2023 Central American and Caribbean Games","CUB","24-28 Jun 2023","qual","VT",11,13.75,"San Salvador, El Salvador"
"11050","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","FX",24,1.6,"Santiago, Chile"
"11051","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","FX",31,12.333,"Santiago, Chile"
"11052","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","HB",5,13.2,"Santiago, Chile"
"11053","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","HB",17,13.066,"Santiago, Chile"
"11054","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","PB",9,13.4,"Santiago, Chile"
"11055","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","PB",41,11.533,"Santiago, Chile"
"11056","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","PH",21,11.133,"Santiago, Chile"
"11057","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","PH",30,11.9,"Santiago, Chile"
"11058","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","SR",22,12,"Santiago, Chile"
"11059","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","SR",48,9.666,"Santiago, Chile"
"11060","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","AAfinal","VT",24,12.333,"Santiago, Chile"
"11061","POZO","PABLO","m","SANTIAGO 2023 XIX Pan American Games","CUB","21-25 Oct 2023","qual","VT",22,13.833,"Santiago, Chile"
"11062","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamFinal","FX",NA,12.633,"Medellin, Colombia"
"11063","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","FX",NA,9.167,"Medellin, Colombia"
"11064","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamFinal","HB",NA,13.233,"Medellin, Colombia"
"11065","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","HB",NA,11.533,"Medellin, Colombia"
"11066","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamFinal","PB",NA,13.567,"Medellin, Colombia"
"11067","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","PB",NA,13.3,"Medellin, Colombia"
"11068","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamFinal","PH",NA,12.5,"Medellin, Colombia"
"11069","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","PH",NA,12.167,"Medellin, Colombia"
"11070","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamFinal","SR",NA,12.233,"Medellin, Colombia"
"11071","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","SR",NA,11.467,"Medellin, Colombia"
"11072","POZO DECOS","PABLO HAROLD","m","2023 Artistic Gymnastics Senior Pan American Championships","CUB","26-28 May 2023","TeamQual","VT",NA,13.8,"Medellin, Colombia"
"11073","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",20,12.8,"Liverpool, England"
"11074","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","HB",26,11.6,"Liverpool, England"
"11075","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","PB",19,12.55,"Liverpool, England"
"11076","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","PH",27,7.1,"Liverpool, England"
"11077","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","SR",17,12.75,"Liverpool, England"
"11078","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","final","VT",3,14.333,"Liverpool, England"
"11079","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",7,14.3,"Liverpool, England"
"11080","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","final","VT",3,14.533,"Liverpool, England"
"11081","PRINT","OWEN","m","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",7,14.35,"Liverpool, England"
"11082","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","FX",24,11.95,"Liverpool, England"
"11083","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","HB",19,12.1,"Liverpool, England"
"11084","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","PB",29,11.45,"Liverpool, England"
"11085","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","PH",24,10.4,"Liverpool, England"
"11086","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","SR",12,13.05,"Liverpool, England"
"11087","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","final","VT",5,14.35,"Liverpool, England"
"11088","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","VT",7,13.1,"Liverpool, England"
"11089","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","final","VT",5,13.45,"Liverpool, England"
"11090","PRINT","OWEN","m","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","VT",7,13.85,"Liverpool, England"
"11091","PRÜGEL","LEONARD","m","EnBW DTB Pokal Team Challenge 2023","GE2","17-19 Mar 2023","qual","HB",51,11.55,"Stuttgart, Germany"
"11092","PRÜGEL","LEONARD","m","EnBW DTB Pokal Team Challenge 2023","GE2","17-19 Mar 2023","qual","PB",22,13.75,"Stuttgart, Germany"
"11093","PRÜGEL","LEONARD","m","EnBW DTB Pokal Team Challenge 2023","GE2","17-19 Mar 2023","qual","PH",23,12.8,"Stuttgart, Germany"
"11094","PRÜGEL","LEONARD","m","EnBW DTB Pokal Team Challenge 2023","GE2","17-19 Mar 2023","qual","VT",42,13.1,"Stuttgart, Germany"
"11095","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","FX",53,11.95,"Hoffman Estates, Illinois"
"11096","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","HB",79,8.25,"Hoffman Estates, Illinois"
"11097","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","PB",71,11.8,"Hoffman Estates, Illinois"
"11098","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","PH",50,10.9,"Hoffman Estates, Illinois"
"11099","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","SR",75,9.95,"Hoffman Estates, Illinois"
"11100","PUCKETT","MICAH","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","VT",68,12.35,"Hoffman Estates, Illinois"
"11101","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","FX",19,13.15,"West Valley City, Utah"
"11102","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","HB",38,10.6,"West Valley City, Utah"
"11103","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","PB",20,13.05,"West Valley City, Utah"
"11104","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","PH",33,10.5,"West Valley City, Utah"
"11105","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","SR",19,12.85,"West Valley City, Utah"
"11106","PURI","RITHIK","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","VT",19,13.8,"West Valley City, Utah"
"11107","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","FX",27,11.4,"Louisville, Kentucky"
"11108","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","HB",21,11.65,"Louisville, Kentucky"
"11109","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","PB",23,13,"Louisville, Kentucky"
"11110","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","PH",31,10.15,"Louisville, Kentucky"
"11111","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","SR",29,11.35,"Louisville, Kentucky"
"11112","PURI","RITHIK","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","VT",NA,13.4,"Louisville, Kentucky"
"11113","PUTRA","RONALDO GARDA","m","2023 10th Senior Artistic Gymnastics Asian Championships","INA","10-18 June 2023","qual","FX",56,9.233,"Singapore"
"11114","PUTRA","RONALDO GARDA","m","2023 10th Senior Artistic Gymnastics Asian Championships","INA","10-18 June 2023","qual","HB",58,9.166,"Singapore"
"11115","PUTRA","RONALDO GARDA","m","2023 10th Senior Artistic Gymnastics Asian Championships","INA","10-18 June 2023","qual","PB",55,10.466,"Singapore"
"11116","PUTRA","RONALDO GARDA","m","2023 10th Senior Artistic Gymnastics Asian Championships","INA","10-18 June 2023","qual","PH",55,6.966,"Singapore"
"11117","PUTRA","RONALDO GARDA","m","2023 10th Senior Artistic Gymnastics Asian Championships","INA","10-18 June 2023","qual","SR",56,6.4,"Singapore"
"11118","PYATOV","RON","m","2022 Senior European Championships","ISR","18-21 Aug 2022","qual","HB",103,11,"Munich, Germany"
"11119","PYATOV","RON","m","2022 Senior European Championships","ISR","18-21 Aug 2022","qual","PB",103,10.966,"Munich, Germany"
"11120","PYATOV","RON","m","2022 Senior European Championships","ISR","18-21 Aug 2022","qual","SR",69,12.8,"Munich, Germany"
"11121","PYATOV","RON","m","2022 Varna World Challenge Cup","ISR","26-29 Mar 2022","qual","HB",32,11.2,"Varna, Bulgaria"
"11122","PYATOV","RON","m","2022 Varna World Challenge Cup","ISR","26-29 Mar 2022","qual","SR",20,13,"Varna, Bulgaria"
"11123","PÄIVÄNEN","JIMI","m","2022 Koper World Challenge Cup","FIN","16-19 June 2022","qual","PH",25,7.45,"Koper, Slovenia"
"11124","PÄVÄNEN","JIMI","m","2022 Mersin World Challenge Cup","FIN","7-9 Oct 2022","qual","PH",24,10,"Mersin, Turkey"
"11125","PÉREZ FERNÁNDEZ","ALBERTO","m","2023 Artistic Gymnastics Senior Pan American Championships","CRC","26-28 May 2023","TeamQual","PH",NA,6.933,"Medellin, Colombia"
"11126","QUISTAS","ACHRAF","m","2022 Cairo World Cup","MAR","17-20 Mar 2022","qual","FX",30,10.866,"Cairo, Egypt"
"11127","QUISTAS","ACHRAF","m","2022 Cairo World Cup","MAR","17-20 Mar 2022","qual","SR",22,9.766,"Cairo, Egypt"
"11128","QUISTAS","ACHRAF","m","2022 Cairo World Cup","MAR","17-20 Mar 2022","qual","VT",9,13.833,"Cairo, Egypt"
"11129","QUISTAS","ACHRAF","m","2022 Cairo World Cup","MAR","17-20 Mar 2022","qual","VT",9,13.033,"Cairo, Egypt"
"11130","QUISTAS","ACHRAF","m","2023 Cottbus World Cup","MAR","23-26 Feb 2023","qual","FX",44,11.633,"Cottbus, Germany"
"11131","QUISTAS","ACHRAF","m","2023 Cottbus World Cup","MAR","23-26 Feb 2023","qual","PB",45,9.866,"Cottbus, Germany"
"11132","QUISTAS","ACHRAF","m","2023 Cottbus World Cup","MAR","23-26 Feb 2023","qual","PH",60,9.066,"Cottbus, Germany"
"11133","QUISTAS","ACHRAF","m","2023 Cottbus World Cup","MAR","23-26 Feb 2023","qual","VT",29,13.733,"Cottbus, Germany"
"11134","QUISTAS","ACHRAF","m","2023 Cottbus World Cup","MAR","23-26 Feb 2023","qual","VT",29,13.033,"Cottbus, Germany"
"11135","RABIC","LIAM","m","2022 Varna World Challenge Cup","CRO","26-29 Mar 2022","qual","PH",5,13.7,"Varna, Bulgaria"
"11136","RABIC","LIAM","m","2022 Varna World Challenge Cup","CRO","26-29 Mar 2022","final","PH",7,13.3,"Varna, Bulgaria"
"11137","RABIC","LIAM","m","2023 FISU World University Games","CRO","1-5 Aug 2023","qual","PH",62,11.466,"Chengdu, China"
"11138","RACHEV","RADOSLAV","m","2022 Varna World Challenge Cup","BUL","26-29 Mar 2022","qual","VT",14,13.8,"Varna, Bulgaria"
"11139","RACHEV","RADOSLAV","m","2022 Varna World Challenge Cup","BUL","26-29 Mar 2022","qual","VT",14,13,"Varna, Bulgaria"
"11140","RADIVILOV","IGOR","m","2022 51st FIG Artistic Gymnastics World Championships","UKR","29 Oct 2022 - 6 Nov 2022","qual","SR",18,13.866,"Liverpool, England"
