Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,days_till_paris,names,rate_of_change
11097,11098,2023 Core Hydration Classic,USA,AAfinal,PH,50.0,10.9,335,MICAH PUCKETT,0.0
11098,11099,2023 Core Hydration Classic,USA,AAfinal,SR,75.0,9.95,335,MICAH PUCKETT,0.0
11099,11100,2023 Core Hydration Classic,USA,AAfinal,VT,68.0,12.35,335,MICAH PUCKETT,0.0
11100,11101,2022 U.S. Classic,USA,AAfinal,FX,19.0,13.15,731,RITHIK PURI,-0.0081395348837209
11101,11102,2022 U.S. Classic,USA,AAfinal,HB,38.0,10.6,731,RITHIK PURI,0.0048837209302325
11102,11103,2022 U.S. Classic,USA,AAfinal,PB,20.0,13.05,731,RITHIK PURI,-0.0002325581395348
11103,11104,2022 U.S. Classic,USA,AAfinal,PH,33.0,10.5,731,RITHIK PURI,-0.0016279069767441
11104,11105,2022 U.S. Classic,USA,AAfinal,SR,19.0,12.85,731,RITHIK PURI,-0.0069767441860465
11105,11106,2022 U.S. Classic,USA,AAfinal,VT,19.0,13.8,731,RITHIK PURI,-0.001860465116279
11106,11107,2023 Winter Cup,USA,AAfinal,FX,27.0,11.4,516,RITHIK PURI,-0.0081395348837209
11107,11108,2023 Winter Cup,USA,AAfinal,HB,21.0,11.65,516,RITHIK PURI,0.0048837209302325
11108,11109,2023 Winter Cup,USA,AAfinal,PB,23.0,13.0,516,RITHIK PURI,-0.0002325581395348
11109,11110,2023 Winter Cup,USA,AAfinal,PH,31.0,10.15,516,RITHIK PURI,-0.0016279069767441
11110,11111,2023 Winter Cup,USA,AAfinal,SR,29.0,11.35,516,RITHIK PURI,-0.0069767441860465
11111,11112,2023 Winter Cup,USA,AAfinal,VT,,13.4,516,RITHIK PURI,-0.001860465116279
11209,11210,2023 Core Hydration Classic,USA,AAfinal,FX,41.0,12.6,335,DOMINIC RAMALHO,0.0
11210,11211,2023 Core Hydration Classic,USA,AAfinal,HB,53.0,11.65,335,DOMINIC RAMALHO,0.0
11211,11212,2023 Core Hydration Classic,USA,AAfinal,PB,82.0,10.75,335,DOMINIC RAMALHO,0.0
11212,11213,2023 Core Hydration Classic,USA,AAfinal,PH,32.0,12.05,335,DOMINIC RAMALHO,0.0
11213,11214,2023 Core Hydration Classic,USA,AAfinal,SR,65.0,11.1,335,DOMINIC RAMALHO,0.0
11214,11215,2023 Core Hydration Classic,USA,AAfinal,VT,21.0,14.05,335,DOMINIC RAMALHO,0.0
11375,11376,2022 U.S. Championships,USA,qual,FX,,14.1,700,FRED RICHARD,0.0067123287671232
11376,11377,2022 U.S. Championships,USA,final,FX,,13.95,700,FRED RICHARD,0.0067123287671232
11377,11378,2022 U.S. Championships,USA,qual,HB,,13.55,700,FRED RICHARD,0.007945205479452
11378,11379,2022 U.S. Championships,USA,final,HB,,13.1,700,FRED RICHARD,0.007945205479452
11379,11380,2022 U.S. Championships,USA,qual,PB,,14.5,700,FRED RICHARD,0.0056164383561643
11380,11381,2022 U.S. Championships,USA,final,PB,,14.6,700,FRED RICHARD,0.0056164383561643
11381,11382,2022 U.S. Championships,USA,qual,PH,,11.5,700,FRED RICHARD,0.0027397260273972
11382,11383,2022 U.S. Championships,USA,final,PH,,14.25,700,FRED RICHARD,0.0027397260273972
11383,11384,2022 U.S. Championships,USA,qual,SR,,13.55,700,FRED RICHARD,0.0038356164383561
11384,11385,2022 U.S. Championships,USA,final,SR,,13.45,700,FRED RICHARD,0.0038356164383561
11385,11386,2022 U.S. Championships,USA,qual,VT,,14.1,700,FRED RICHARD,0.0002739726027397
11386,11387,2022 U.S. Championships,USA,final,VT,,14.0,700,FRED RICHARD,0.0002739726027397
11387,11388,2022 U.S. Classic,USA,AAfinal,HB,2.0,14.35,731,FRED RICHARD,0.007945205479452
11388,11389,2022 U.S. Classic,USA,AAfinal,PB,8.0,14.25,731,FRED RICHARD,0.0056164383561643
11389,11390,2022 U.S. Classic,USA,AAfinal,PH,15.0,12.0,731,FRED RICHARD,0.0027397260273972
11390,11391,2022 Winter Cup,USA,AAfinal,FX,31.0,11.85,881,FRED RICHARD,0.0067123287671232
11391,11392,2022 Winter Cup,USA,AAfinal,HB,31.0,11.65,881,FRED RICHARD,0.007945205479452
11392,11393,2022 Winter Cup,USA,AAfinal,PB,27.0,12.4,881,FRED RICHARD,0.0056164383561643
11393,11394,2022 Winter Cup,USA,AAfinal,PH,22.0,12.25,881,FRED RICHARD,0.0027397260273972
11394,11395,2022 Winter Cup,USA,AAfinal,SR,32.0,11.95,881,FRED RICHARD,0.0038356164383561
11395,11396,2022 Winter Cup,USA,AAfinal,VT,22.0,13.9,881,FRED RICHARD,0.0002739726027397
11396,11397,2023 Winter Cup,USA,AAfinal,FX,1.0,14.3,516,FRED RICHARD,0.0067123287671232
11397,11398,2023 Winter Cup,USA,AAfinal,HB,1.0,14.55,516,FRED RICHARD,0.007945205479452
11398,11399,2023 Winter Cup,USA,AAfinal,PB,6.0,14.45,516,FRED RICHARD,0.0056164383561643
11399,11400,2023 Winter Cup,USA,AAfinal,PH,10.0,13.25,516,FRED RICHARD,0.0027397260273972
11400,11401,2023 Winter Cup,USA,AAfinal,SR,11.0,13.35,516,FRED RICHARD,0.0038356164383561
11401,11402,2023 Winter Cup,USA,AAfinal,VT,,14.0,516,FRED RICHARD,0.0002739726027397
11402,11403,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,FX,1.0,14.633,304,FREDERICK RICHARD,0.0017173913043478
11403,11404,2023 52nd FIG Artistic Gymnastics World Championships,USA,final,FX,8.0,13.2,304,FREDERICK RICHARD,0.0017173913043478
11404,11405,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,FX,2.0,14.6,304,FREDERICK RICHARD,0.0017173913043478
11405,11406,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,FX,,14.366,304,FREDERICK RICHARD,0.0017173913043478
11406,11407,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,HB,15.0,13.3,304,FREDERICK RICHARD,0.0028967391304347
11407,11408,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,HB,108.0,12.233,304,FREDERICK RICHARD,0.0028967391304347
11408,11409,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,HB,,14.533,304,FREDERICK RICHARD,0.0028967391304347
11409,11410,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,PB,7.0,14.6,304,FREDERICK RICHARD,0.0054347826086956
11410,11411,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,PB,12.0,14.6,304,FREDERICK RICHARD,0.0054347826086956
11411,11412,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,PB,,14.033,304,FREDERICK RICHARD,0.0054347826086956
11412,11413,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,PH,5.0,13.733,304,FREDERICK RICHARD,-0.0059782608695652
11413,11414,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,PH,15.0,14.2,304,FREDERICK RICHARD,-0.0059782608695652
11414,11415,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,PH,,12.5,304,FREDERICK RICHARD,-0.0059782608695652
11415,11416,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,SR,7.0,13.5,304,FREDERICK RICHARD,-0.0209677419354838
11416,11417,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,SR,45.0,13.4,304,FREDERICK RICHARD,-0.0209677419354838
11417,11418,2023 52nd FIG Artistic Gymnastics World Championships,USA,AAfinal,VT,3.0,14.566,304,FREDERICK RICHARD,-0.0009076086956521
11418,11419,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,VT,14.0,14.533,304,FREDERICK RICHARD,-0.0009076086956521
11419,11420,2023 U.S. Championships,USA,qual,FX,,13.95,335,FREDERICK RICHARD,0.0017173913043478
11420,11421,2023 U.S. Championships,USA,final,FX,,14.2,335,FREDERICK RICHARD,0.0017173913043478
11421,11422,2023 U.S. Championships,USA,qual,HB,,14.4,335,FREDERICK RICHARD,0.0028967391304347
11422,11423,2023 U.S. Championships,USA,final,HB,,14.15,335,FREDERICK RICHARD,0.0028967391304347
11423,11424,2023 U.S. Championships,USA,qual,PB,,14.7,335,FREDERICK RICHARD,0.0054347826086956
11424,11425,2023 U.S. Championships,USA,final,PB,,14.4,335,FREDERICK RICHARD,0.0054347826086956
11425,11426,2023 U.S. Championships,USA,qual,PH,,13.8,335,FREDERICK RICHARD,-0.0059782608695652
11426,11427,2023 U.S. Championships,USA,final,PH,,12.15,335,FREDERICK RICHARD,-0.0059782608695652
11427,11428,2023 U.S. Championships,USA,qual,SR,,14.05,335,FREDERICK RICHARD,-0.0209677419354838
11428,11429,2023 U.S. Championships,USA,final,SR,,13.95,335,FREDERICK RICHARD,-0.0209677419354838
11429,11430,2023 U.S. Championships,USA,qual,VT,,13.75,335,FREDERICK RICHARD,-0.0009076086956521
11430,11431,2023 U.S. Championships,USA,final,VT,,13.9,335,FREDERICK RICHARD,-0.0009076086956521
11431,11432,EnBW DTB Pokal Team Challenge 2023,USA,qual,FX,12.0,14.05,488,FREDERICK RICHARD,0.0017173913043478
11432,11433,EnBW DTB Pokal Team Challenge 2023,USA,qual,HB,7.0,14.0,488,FREDERICK RICHARD,0.0028967391304347
11433,11434,EnBW DTB Pokal Team Challenge 2023,USA,final,PB,5.0,13.033,488,FREDERICK RICHARD,0.0054347826086956
11434,11435,EnBW DTB Pokal Team Challenge 2023,USA,qual,PB,1.0,14.9,488,FREDERICK RICHARD,0.0054347826086956
11435,11436,EnBW DTB Pokal Team Challenge 2023,USA,qual,PH,7.0,13.6,488,FREDERICK RICHARD,-0.0059782608695652
11436,11437,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,5.0,14.7,488,FREDERICK RICHARD,-0.0009076086956521
11437,11438,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,5.0,14.45,488,FREDERICK RICHARD,-0.0009076086956521
11438,11439,2023 FISU World University Games,USA,qual,FX,21.0,13.533,335,FREDERICK NATHANIEL RICHARD,0.0
11439,11440,2023 FISU World University Games,USA,AAfinal,FX,3.0,14.166,335,FREDERICK NATHANIEL RICHARD,0.0
11440,11441,2023 FISU World University Games,USA,final,HB,7.0,12.9,335,FREDERICK NATHANIEL RICHARD,0.0
11441,11442,2023 FISU World University Games,USA,qual,HB,6.0,14.6,335,FREDERICK NATHANIEL RICHARD,0.0
11442,11443,2023 FISU World University Games,USA,AAfinal,HB,2.0,14.233,335,FREDERICK NATHANIEL RICHARD,0.0
11443,11444,2023 FISU World University Games,USA,qual,PB,16.0,13.9,335,FREDERICK NATHANIEL RICHARD,0.0
11444,11445,2023 FISU World University Games,USA,AAfinal,PB,10.0,13.966,335,FREDERICK NATHANIEL RICHARD,0.0
11445,11446,2023 FISU World University Games,USA,qual,PH,14.0,13.4,335,FREDERICK NATHANIEL RICHARD,0.0
11446,11447,2023 FISU World University Games,USA,AAfinal,PH,4.0,14.166,335,FREDERICK NATHANIEL RICHARD,0.0
11447,11448,2023 FISU World University Games,USA,qual,SR,17.0,13.766,335,FREDERICK NATHANIEL RICHARD,0.0
11448,11449,2023 FISU World University Games,USA,AAfinal,SR,7.0,13.533,335,FREDERICK NATHANIEL RICHARD,0.0
11449,11450,2023 FISU World University Games,USA,AAfinal,VT,13.0,13.7,335,FREDERICK NATHANIEL RICHARD,0.0
11450,11451,2023 FISU World University Games,USA,qual,VT,34.0,13.8,335,FREDERICK NATHANIEL RICHARD,0.0
11452,11453,2022 U.S. Classic,USA,AAfinal,HB,21.0,12.45,731,CALEB RICKARD,0.0
11453,11454,2022 U.S. Classic,USA,AAfinal,PH,23.0,12.05,731,CALEB RICKARD,0.0
11454,11455,2022 U.S. Classic,USA,AAfinal,VT,28.0,13.35,731,CALEB RICKARD,0.0
11616,11617,2023 Core Hydration Classic,USA,AAfinal,FX,42.0,12.5,335,KELLEN RYAN,0.0
11617,11618,2023 Core Hydration Classic,USA,AAfinal,HB,33.0,12.75,335,KELLEN RYAN,0.0
11618,11619,2023 Core Hydration Classic,USA,AAfinal,PB,33.0,13.15,335,KELLEN RYAN,0.0
11619,11620,2023 Core Hydration Classic,USA,AAfinal,PH,33.0,12.05,335,KELLEN RYAN,0.0
11620,11621,2023 Core Hydration Classic,USA,AAfinal,SR,38.0,12.65,335,KELLEN RYAN,0.0
11621,11622,2023 Core Hydration Classic,USA,AAfinal,VT,10.0,14.45,335,KELLEN RYAN,0.0
11798,11799,2023 U.S. Championships,USA,qual,FX,,12.85,335,IAN SANDOVAL,0.0
11799,11800,2023 U.S. Championships,USA,final,FX,,13.5,335,IAN SANDOVAL,0.0
11800,11801,2023 U.S. Championships,USA,qual,HB,,12.45,335,IAN SANDOVAL,0.0
11801,11802,2023 U.S. Championships,USA,final,HB,,11.75,335,IAN SANDOVAL,0.0
11802,11803,2023 U.S. Championships,USA,qual,PB,,13.15,335,IAN SANDOVAL,0.0
11803,11804,2023 U.S. Championships,USA,final,PB,,12.55,335,IAN SANDOVAL,0.0
11804,11805,2023 U.S. Championships,USA,qual,PH,,12.1,335,IAN SANDOVAL,0.0
11805,11806,2023 U.S. Championships,USA,final,PH,,12.25,335,IAN SANDOVAL,0.0
11806,11807,2023 U.S. Championships,USA,qual,SR,,11.85,335,IAN SANDOVAL,0.0
11807,11808,2023 U.S. Championships,USA,final,SR,,12.1,335,IAN SANDOVAL,0.0
11808,11809,2023 U.S. Championships,USA,qual,VT,,14.0,335,IAN SANDOVAL,0.0
11809,11810,2023 U.S. Championships,USA,final,VT,,13.6,335,IAN SANDOVAL,0.0
11813,11814,2022 U.S. Championships,USA,qual,PB,,12.95,700,NOAH SANO,-0.0161290322580645
11814,11815,2022 U.S. Championships,USA,final,PB,,11.75,700,NOAH SANO,-0.0161290322580645
11815,11816,2022 U.S. Championships,USA,qual,PH,,10.4,700,NOAH SANO,-0.0741935483870968
11816,11817,2022 U.S. Championships,USA,final,PH,,11.2,700,NOAH SANO,-0.0741935483870968
11817,11818,2022 U.S. Championships,USA,qual,SR,,12.55,700,NOAH SANO,0.0096774193548387
11818,11819,2022 U.S. Championships,USA,final,SR,,12.55,700,NOAH SANO,0.0096774193548387
11819,11820,2022 U.S. Classic,USA,AAfinal,PB,33.0,12.25,731,NOAH SANO,-0.0161290322580645
11820,11821,2022 U.S. Classic,USA,AAfinal,PH,7.0,13.5,731,NOAH SANO,-0.0741935483870968
11821,11822,2022 U.S. Classic,USA,AAfinal,SR,25.0,12.25,731,NOAH SANO,0.0096774193548387
11986,11987,2022 U.S. Championships,USA,qual,FX,,12.2,700,GARRETT SCHOOLEY,0.0
11987,11988,2022 U.S. Championships,USA,final,FX,,12.95,700,GARRETT SCHOOLEY,0.0
11988,11989,2022 U.S. Championships,USA,qual,HB,,12.9,700,GARRETT SCHOOLEY,0.0
11989,11990,2022 U.S. Championships,USA,final,HB,,12.7,700,GARRETT SCHOOLEY,0.0
11990,11991,2022 U.S. Championships,USA,qual,PB,,12.85,700,GARRETT SCHOOLEY,0.0
11991,11992,2022 U.S. Championships,USA,final,PB,,12.9,700,GARRETT SCHOOLEY,0.0
11992,11993,2022 U.S. Championships,USA,qual,PH,,12.7,700,GARRETT SCHOOLEY,0.0
11993,11994,2022 U.S. Championships,USA,final,PH,,13.0,700,GARRETT SCHOOLEY,0.0
11994,11995,2022 U.S. Championships,USA,qual,SR,,12.85,700,GARRETT SCHOOLEY,0.0
11995,11996,2022 U.S. Championships,USA,final,SR,,12.85,700,GARRETT SCHOOLEY,0.0
11996,11997,2022 U.S. Championships,USA,qual,VT,,13.45,700,GARRETT SCHOOLEY,0.0
11997,11998,2022 U.S. Championships,USA,final,VT,,12.8,700,GARRETT SCHOOLEY,0.0
12184,12185,2023 Core Hydration Classic,USA,AAfinal,FX,55.0,11.85,335,AMARI SEWELL,0.0
12185,12186,2023 Core Hydration Classic,USA,AAfinal,VT,10.0,14.45,335,AMARI SEWELL,0.0
12186,12187,2023 Core Hydration Classic,USA,AAfinal,PH,16.0,12.8,335,MAC SEYLER,0.0
12187,12188,2023 Core Hydration Classic,USA,AAfinal,SR,31.0,12.85,335,MAC SEYLER,0.0
12188,12189,2023 Core Hydration Classic,USA,AAfinal,VT,70.0,12.1,335,MAC SEYLER,0.0
12197,12198,2023 Winter Cup,USA,AAfinal,FX,17.0,12.7,516,DAVID SHAMAH,0.0
12198,12199,2023 Winter Cup,USA,AAfinal,HB,12.0,12.9,516,DAVID SHAMAH,0.0
12199,12200,2023 Winter Cup,USA,AAfinal,PB,17.0,13.4,516,DAVID SHAMAH,0.0
12200,12201,2023 Winter Cup,USA,AAfinal,PH,15.0,12.9,516,DAVID SHAMAH,0.0
12201,12202,2023 Winter Cup,USA,AAfinal,SR,25.0,12.15,516,DAVID SHAMAH,0.0
12202,12203,2023 Winter Cup,USA,AAfinal,VT,,13.5,516,DAVID SHAMAH,0.0
12289,12290,2023 Core Hydration Classic,USA,AAfinal,FX,28.0,13.1,335,TYLER SHIMIZU,0.0
12290,12291,2023 Core Hydration Classic,USA,AAfinal,HB,41.0,12.1,335,TYLER SHIMIZU,0.0
12291,12292,2023 Core Hydration Classic,USA,AAfinal,PB,42.0,12.9,335,TYLER SHIMIZU,0.0
12292,12293,2023 Core Hydration Classic,USA,AAfinal,PH,38.0,11.9,335,TYLER SHIMIZU,0.0
12293,12294,2023 U.S. Championships,USA,qual,FX,,12.85,335,TYLER SHIMIZU,0.0
12294,12295,2023 U.S. Championships,USA,final,FX,,13.3,335,TYLER SHIMIZU,0.0
12295,12296,2023 U.S. Championships,USA,qual,PB,,13.05,335,TYLER SHIMIZU,0.0
12296,12297,2023 U.S. Championships,USA,final,PB,,13.1,335,TYLER SHIMIZU,0.0
12297,12298,2023 U.S. Championships,USA,qual,PH,,11.25,335,TYLER SHIMIZU,0.0
12298,12299,2023 U.S. Championships,USA,final,PH,,13.2,335,TYLER SHIMIZU,0.0
12316,12317,2022 U.S. Championships,USA,qual,FX,,13.85,700,DANIEL SIMMONS,0.0003787878787878
12317,12318,2022 U.S. Championships,USA,final,FX,,13.4,700,DANIEL SIMMONS,0.0003787878787878
12318,12319,2022 U.S. Championships,USA,qual,HB,,12.3,700,DANIEL SIMMONS,-0.0161290322580645
12319,12320,2022 U.S. Championships,USA,final,HB,,12.2,700,DANIEL SIMMONS,-0.0161290322580645
12320,12321,2022 U.S. Championships,USA,qual,PB,,13.25,700,DANIEL SIMMONS,0.0017676767676767
12321,12322,2022 U.S. Championships,USA,final,PB,,12.9,700,DANIEL SIMMONS,0.0017676767676767
12322,12323,2022 U.S. Championships,USA,qual,PH,,12.45,700,DANIEL SIMMONS,-0.0048387096774193
12323,12324,2022 U.S. Championships,USA,final,PH,,12.75,700,DANIEL SIMMONS,-0.0048387096774193
12324,12325,2022 U.S. Championships,USA,qual,SR,,12.7,700,DANIEL SIMMONS,0.003030303030303
12325,12326,2022 U.S. Championships,USA,final,SR,,13.0,700,DANIEL SIMMONS,0.003030303030303
12326,12327,2022 U.S. Championships,USA,qual,VT,,13.7,700,DANIEL SIMMONS,-0.0008838383838383
12327,12328,2022 U.S. Championships,USA,final,VT,,14.45,700,DANIEL SIMMONS,-0.0008838383838383
12328,12329,2022 U.S. Classic,USA,AAfinal,FX,17.0,13.35,731,DANIEL SIMMONS,0.0003787878787878
12329,12330,2022 U.S. Classic,USA,AAfinal,HB,13.0,12.7,731,DANIEL SIMMONS,-0.0161290322580645
12330,12331,2022 U.S. Classic,USA,AAfinal,PB,24.0,12.95,731,DANIEL SIMMONS,0.0017676767676767
12331,12332,2022 U.S. Classic,USA,AAfinal,PH,12.0,12.9,731,DANIEL SIMMONS,-0.0048387096774193
12332,12333,2022 U.S. Classic,USA,AAfinal,SR,26.0,12.15,731,DANIEL SIMMONS,0.003030303030303
12333,12334,2022 U.S. Classic,USA,AAfinal,VT,13.0,14.15,731,DANIEL SIMMONS,-0.0008838383838383
12334,12335,2023 Core Hydration Classic,USA,AAfinal,FX,20.0,13.5,335,DANIEL SIMMONS,0.0003787878787878
12335,12336,2023 Core Hydration Classic,USA,AAfinal,PB,19.0,13.65,335,DANIEL SIMMONS,0.0017676767676767
12336,12337,2023 Core Hydration Classic,USA,AAfinal,SR,13.0,13.35,335,DANIEL SIMMONS,0.003030303030303
12337,12338,2023 Core Hydration Classic,USA,AAfinal,VT,32.0,13.8,335,DANIEL SIMMONS,-0.0008838383838383
12368,12369,2022 U.S. Championships,USA,qual,FX,,10.75,700,LANDON SIMPSON,0.0057534246575342
12369,12370,2022 U.S. Championships,USA,final,FX,,11.8,700,LANDON SIMPSON,0.0057534246575342
12370,12371,2022 U.S. Championships,USA,qual,HB,,10.1,700,LANDON SIMPSON,0.0071232876712328
12371,12372,2022 U.S. Championships,USA,final,HB,,11.2,700,LANDON SIMPSON,0.0071232876712328
12372,12373,2022 U.S. Championships,USA,qual,PB,,13.45,700,LANDON SIMPSON,-0.0030136986301369
12373,12374,2022 U.S. Championships,USA,final,PB,,12.9,700,LANDON SIMPSON,-0.0030136986301369
12374,12375,2022 U.S. Championships,USA,qual,PH,,11.55,700,LANDON SIMPSON,0.000958904109589
12375,12376,2022 U.S. Championships,USA,final,PH,,11.65,700,LANDON SIMPSON,0.000958904109589
12376,12377,2022 U.S. Championships,USA,qual,SR,,11.85,700,LANDON SIMPSON,0.0006849315068493
12377,12378,2022 U.S. Championships,USA,final,SR,,12.15,700,LANDON SIMPSON,0.0006849315068493
12378,12379,2022 U.S. Championships,USA,qual,VT,,14.3,700,LANDON SIMPSON,-0.0016438356164383
12379,12380,2022 U.S. Championships,USA,final,VT,,13.7,700,LANDON SIMPSON,-0.0016438356164383
12380,12381,2023 Core Hydration Classic,USA,AAfinal,FX,34.0,12.85,335,LANDON SIMPSON,0.0057534246575342
12381,12382,2023 Core Hydration Classic,USA,AAfinal,HB,55.0,11.65,335,LANDON SIMPSON,0.0071232876712328
12382,12383,2023 Core Hydration Classic,USA,AAfinal,PB,48.0,12.7,335,LANDON SIMPSON,-0.0030136986301369
12383,12384,2023 Core Hydration Classic,USA,AAfinal,PH,66.0,9.35,335,LANDON SIMPSON,0.000958904109589
12384,12385,2023 Core Hydration Classic,USA,AAfinal,SR,66.0,10.95,335,LANDON SIMPSON,0.0006849315068493
12385,12386,2023 Core Hydration Classic,USA,AAfinal,VT,69.0,12.35,335,LANDON SIMPSON,-0.0016438356164383
12386,12387,2023 U.S. Championships,USA,qual,FX,,13.2,335,LANDON SIMPSON,0.0057534246575342
12387,12388,2023 U.S. Championships,USA,final,FX,,12.85,335,LANDON SIMPSON,0.0057534246575342
12388,12389,2023 U.S. Championships,USA,qual,HB,,12.45,335,LANDON SIMPSON,0.0071232876712328
12389,12390,2023 U.S. Championships,USA,final,HB,,12.7,335,LANDON SIMPSON,0.0071232876712328
12390,12391,2023 U.S. Championships,USA,qual,PB,,13.2,335,LANDON SIMPSON,-0.0030136986301369
12391,12392,2023 U.S. Championships,USA,final,PB,,12.35,335,LANDON SIMPSON,-0.0030136986301369
12392,12393,2023 U.S. Championships,USA,qual,PH,,10.75,335,LANDON SIMPSON,0.000958904109589
12393,12394,2023 U.S. Championships,USA,final,PH,,11.9,335,LANDON SIMPSON,0.000958904109589
12394,12395,2023 U.S. Championships,USA,qual,SR,,12.1,335,LANDON SIMPSON,0.0006849315068493
12395,12396,2023 U.S. Championships,USA,final,SR,,12.1,335,LANDON SIMPSON,0.0006849315068493
12396,12397,2023 U.S. Championships,USA,qual,VT,,12.95,335,LANDON SIMPSON,-0.0016438356164383
12397,12398,2023 U.S. Championships,USA,final,VT,,13.7,335,LANDON SIMPSON,-0.0016438356164383
12531,12532,2022 U.S. Championships,USA,qual,PH,,14.55,700,IAN SKIRKEY,0.0074817518248175
12532,12533,2022 U.S. Championships,USA,final,PH,,10.95,700,IAN SKIRKEY,0.0074817518248175
12533,12534,2022 U.S. Classic,USA,AAfinal,PH,4.0,12.65,731,IAN SKIRKEY,0.0074817518248175
12534,12535,2023 Cairo World Cup,USA,final,PH,5.0,14.266,457,IAN SKIRKEY,0.0074817518248175
12535,12536,2023 Cairo World Cup,USA,qual,PH,2.0,14.7,457,IAN SKIRKEY,0.0074817518248175
12536,12537,2023 Winter Cup,USA,AAfinal,PH,3.0,14.45,516,IAN SKIRKEY,0.0074817518248175
12537,12538,2023 FISU World University Games,USA,qual,PH,13.0,13.533,335,IAN HUNTER SKIRKEY,0.0
12739,12740,2023 Core Hydration Classic,USA,AAfinal,HB,43.0,12.1,335,CADEN SPENCER,0.0
12740,12741,2023 Core Hydration Classic,USA,AAfinal,PB,52.0,12.6,335,CADEN SPENCER,0.0
12741,12742,2023 Core Hydration Classic,USA,AAfinal,PH,68.0,9.25,335,CADEN SPENCER,0.0
12742,12743,2023 Core Hydration Classic,USA,AAfinal,SR,56.0,11.8,335,CADEN SPENCER,0.0
12866,12867,2023 Core Hydration Classic,USA,AAfinal,FX,39.0,12.65,335,BRENDAN STROM,0.0
12867,12868,2023 Core Hydration Classic,USA,AAfinal,HB,63.0,11.05,335,BRENDAN STROM,0.0
12868,12869,2023 Core Hydration Classic,USA,AAfinal,PB,21.0,13.6,335,BRENDAN STROM,0.0
12869,12870,2023 Core Hydration Classic,USA,AAfinal,PH,51.0,10.85,335,BRENDAN STROM,0.0
12870,12871,2023 Core Hydration Classic,USA,AAfinal,SR,73.0,10.15,335,BRENDAN STROM,0.0
12871,12872,2023 Core Hydration Classic,USA,AAfinal,VT,38.0,13.7,335,BRENDAN STROM,0.0
12918,12919,2022 U.S. Championships,USA,qual,PB,,15.35,700,BLAKE SUN,0.0068681318681318
12919,12920,2022 U.S. Championships,USA,final,PB,,14.2,700,BLAKE SUN,0.0068681318681318
12920,12921,2022 U.S. Championships,USA,qual,PH,,13.95,700,BLAKE SUN,0.0002747252747252
12921,12922,2022 U.S. Championships,USA,final,PH,,13.6,700,BLAKE SUN,0.0002747252747252
12922,12923,2022 U.S. Classic,USA,AAfinal,PB,2.0,15.15,731,BLAKE SUN,0.0068681318681318
12923,12924,2022 U.S. Classic,USA,AAfinal,PH,5.0,13.7,731,BLAKE SUN,0.0002747252747252
12924,12925,2022 Winter Cup,USA,AAfinal,PB,35.0,11.4,881,BLAKE SUN,0.0068681318681318
12925,12926,2022 Winter Cup,USA,AAfinal,PH,10.0,13.1,881,BLAKE SUN,0.0002747252747252
12926,12927,2023 Baku World Cup,USA,qual,PB,29.0,12.066,488,BLAKE SUN,0.0068681318681318
12927,12928,2023 Baku World Cup,USA,qual,PH,38.0,11.966,488,BLAKE SUN,0.0002747252747252
12928,12929,2023 Core Hydration Classic,USA,AAfinal,HB,20.0,13.15,335,BLAKE SUN,0.0
12929,12930,2023 Core Hydration Classic,USA,AAfinal,PB,2.0,14.95,335,BLAKE SUN,0.0068681318681318
12930,12931,2023 Core Hydration Classic,USA,AAfinal,PH,4.0,13.85,335,BLAKE SUN,0.0002747252747252
12931,12932,2023 U.S. Championships,USA,qual,HB,,11.6,335,BLAKE SUN,0.0
12932,12933,2023 U.S. Championships,USA,final,HB,,11.7,335,BLAKE SUN,0.0
12933,12934,2023 U.S. Championships,USA,qual,PB,,14.85,335,BLAKE SUN,0.0068681318681318
12934,12935,2023 U.S. Championships,USA,final,PB,,15.15,335,BLAKE SUN,0.0068681318681318
12935,12936,2023 U.S. Championships,USA,qual,PH,,13.5,335,BLAKE SUN,0.0002747252747252
12936,12937,2023 U.S. Championships,USA,final,PH,,13.25,335,BLAKE SUN,0.0002747252747252
12937,12938,2023 Winter Cup,USA,AAfinal,PB,3.0,14.8,516,BLAKE SUN,0.0068681318681318
