,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change
14825,14825,14826,2023 Doha World Cup,PHI,qual,VT,1.0,0.9093158480762092,"Doha, Qatar",0.5539160045402951,CARLOS EDRIEL YULO,-0.00876967722303418
14826,14826,14827,HANGZHOU 2022 19th Asian Games,KOR,qual,HB,9.0,0.822714338735618,"Hangzhou, China",0.34506242905788875,JIN-SEONG  YUN,0.0
14827,14827,14828,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,FX,18.0,0.8206730174440182,"Doha, Qatar",0.8637911464245176,JINSEONG YUN,-0.0016959965993017074
14828,14828,14829,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,HB,4.0,0.863973772114314,"Doha, Qatar",0.8637911464245176,JINSEONG YUN,-0.022687762891260402
14829,14829,14830,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,final,HB,1.0,0.876345416305827,"Doha, Qatar",0.8637911464245176,JINSEONG YUN,-0.022687762891260402
14830,14830,14831,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,PB,15.0,0.8454163058270444,"Doha, Qatar",0.8637911464245176,JINSEONG YUN,0.006083245287316294
14831,14831,14832,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,SR,13.0,0.8371273042187306,"Doha, Qatar",0.8637911464245176,JINSEONG YUN,-0.008804964380806963
14832,14832,14833,HANGZHOU 2022 19th Asian Games,KOR,qual,FX,12.0,0.8371273042187306,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.0016959965993017074
14833,14833,14834,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,FX,7.0,0.8103426945441049,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.0016959965993017074
14834,14834,14835,HANGZHOU 2022 19th Asian Games,KOR,final,HB,8.0,0.7587529382654955,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.022687762891260402
14835,14835,14836,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,HB,16.0,0.7257825064951132,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.022687762891260402
14836,14836,14837,HANGZHOU 2022 19th Asian Games,KOR,final,PB,5.0,0.8247556600272176,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.006083245287316294
14837,14837,14838,HANGZHOU 2022 19th Asian Games,KOR,qual,PB,10.0,0.8742422367932697,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.006083245287316294
14838,14838,14839,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,PB,6.0,0.882469380180626,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.006083245287316294
14839,14839,14840,HANGZHOU 2022 19th Asian Games,KOR,qual,PH,16.0,0.8165285166398614,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.0
14840,14840,14841,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,PH,15.0,0.659779784733391,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.0
14841,14841,14842,HANGZHOU 2022 19th Asian Games,KOR,qual,SR,15.0,0.8123840158357045,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.008804964380806963
14842,14842,14843,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,SR,11.0,0.7834962266485216,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,-0.008804964380806963
14843,14843,14844,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,VT,5.0,0.8598292713101571,"Hangzhou, China",0.34506242905788875,JINSEONG YUN,0.0
14844,14844,14845,2023 Senior European Championships,SUI,final,PB,6.0,0.8329828034145738,"Antalya, Turkey",0.5187287173666288,EDDY YUSOF,0.014971420627408985
14845,14845,14846,2023 Senior European Championships,SUI,qual,PB,8.0,0.8907583817889397,"Antalya, Turkey",0.5187287173666288,EDDY YUSOF,0.014971420627408985
14846,14846,14847,2023 Senior European Championships,SUI,qual,PH,13.0,0.847457627118644,"Antalya, Turkey",0.5187287173666288,EDDY YUSOF,0.321885543489303
14847,14847,14848,2023 Senior European Championships,SUI,qual,SR,16.0,0.8556847705060002,"Antalya, Turkey",0.5187287173666288,EDDY YUSOF,0.05734054100297816
14848,14848,14849,EnBW DTB Pokal Team Challenge 2023,SUI,qual,PB,9.0,0.8845725596931833,"Stuttgart, Germany",0.5539160045402951,EDDY YUSOF,0.014971420627408985
14849,14849,14850,EnBW DTB Pokal Team Challenge 2023,SUI,qual,PH,41.0,0.7144624520598788,"Stuttgart, Germany",0.5539160045402951,EDDY YUSOF,0.321885543489303
14850,14850,14851,EnBW DTB Pokal Team Challenge 2023,SUI,qual,SR,20.0,0.8319930718792526,"Stuttgart, Germany",0.5539160045402951,EDDY YUSOF,0.05734054100297816
14851,14851,14852,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,SR,22.0,0.8536434492144006,"Liverpool, England",0.7253121452894438,ALI ZAHRAN,0.004006267416004376
14852,14852,14853,2022 Paris World Challenge Cup,EGY,final,SR,5.0,0.8814796486453049,"Paris, France",0.7593643586833144,ALI ZAHRAN,0.004006267416004376
14853,14853,14854,2022 Paris World Challenge Cup,EGY,qual,SR,4.0,0.8783867375974266,"Paris, France",0.7593643586833144,ALI ZAHRAN,0.004006267416004376
14854,14854,14855,2023 Baku World Cup,EGY,qual,SR,21.0,0.7979710503525919,"Baku, Azerbaijan",0.5539160045402951,ALI ZAHRAN,0.004006267416004376
14855,14855,14856,2023 Cairo World Cup,EGY,final,SR,5.0,0.8989855251762959,"Cairo, Egypt",0.5187287173666288,ALI ZAHRAN,0.004006267416004376
14856,14856,14857,2023 Cairo World Cup,EGY,qual,SR,6.0,0.8927997030805394,"Cairo, Egypt",0.5187287173666288,ALI ZAHRAN,0.004006267416004376
14857,14857,14858,2023 Cottbus World Cup,EGY,final,SR,7.0,0.8762835580848695,"Cottbus, Germany",0.5856980703745743,ALI ZAHRAN,0.004006267416004376
14858,14858,14859,2023 Cottbus World Cup,EGY,qual,SR,7.0,0.8907583817889397,"Cottbus, Germany",0.5856980703745743,ALI ZAHRAN,0.004006267416004376
14859,14859,14860,2023 Doha World Cup,EGY,qual,SR,10.0,0.8845725596931833,"Doha, Qatar",0.5539160045402951,ALI ZAHRAN,0.004006267416004376
14860,14860,14861,EnBW DTB Pokal Team Challenge 2023,CAN,qual,FX,26.0,0.822714338735618,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14861,14861,14862,EnBW DTB Pokal Team Challenge 2023,CAN,qual,HB,5.0,0.8783867375974266,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14862,14862,14863,EnBW DTB Pokal Team Challenge 2023,CAN,qual,PB,40.0,0.8041568724483483,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14863,14863,14864,EnBW DTB Pokal Team Challenge 2023,CAN,qual,PH,41.0,0.7144624520598788,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14864,14864,14865,EnBW DTB Pokal Team Challenge 2023,CAN,qual,SR,28.0,0.8196214276877397,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14865,14865,14866,EnBW DTB Pokal Team Challenge 2023,CAN,qual,VT,29.0,0.8536434492144006,"Stuttgart, Germany",0.5539160045402951,SAM ZAKUTNEY,0.0
14866,14866,14867,2022 51st FIG Artistic Gymnastics World Championships,CAN,qual,HB,26.0,0.8433131263144871,"Liverpool, England",0.7253121452894438,SAMUEL ZAKUTNEY,0.33772031603955993
14867,14867,14868,2022 51st FIG Artistic Gymnastics World Championships,CAN,qual,PB,23.0,0.8907583817889397,"Liverpool, England",0.7253121452894438,SAMUEL ZAKUTNEY,0.20885131775236157
14868,14868,14869,2022 51st FIG Artistic Gymnastics World Championships,CAN,qual,PH,70.0,0.7670419398738092,"Liverpool, England",0.7253121452894438,SAMUEL ZAKUTNEY,0.02320570197248467
14869,14869,14870,2022 51st FIG Artistic Gymnastics World Championships,CAN,qual,SR,76.0,0.789682048744278,"Liverpool, England",0.7253121452894438,SAMUEL ZAKUTNEY,-0.028465661086247707
14870,14870,14871,2022 Paris World Challenge Cup,CAN,qual,HB,38.0,0.7082766299641222,"Paris, France",0.7593643586833144,SAMUEL ZAKUTNEY,0.33772031603955993
14871,14871,14872,2022 Paris World Challenge Cup,CAN,qual,PB,16.0,0.8072497834962267,"Paris, France",0.7593643586833144,SAMUEL ZAKUTNEY,0.20885131775236157
14872,14872,14873,2022 Paris World Challenge Cup,CAN,qual,PH,32.0,0.7577632067301744,"Paris, France",0.7593643586833144,SAMUEL ZAKUTNEY,0.02320570197248467
14873,14873,14874,2022 Paris World Challenge Cup,CAN,qual,SR,23.0,0.8010639614004701,"Paris, France",0.7593643586833144,SAMUEL ZAKUTNEY,-0.028465661086247707
14874,14874,14875,2022 Osijek World Challenge Cup,AUT,qual,FX,28.0,0.7330199183471483,"Osijek, Croatia",0.8637911464245176,DANIEL ZANDER,0.014337419622436202
14875,14875,14876,2022 Osijek World Challenge Cup,AUT,qual,SR,18.0,0.788692317208957,"Osijek, Croatia",0.8637911464245176,DANIEL ZANDER,-0.002004624020158263
14876,14876,14877,2022 Szombathely World Challenge Cup,AUT,qual,FX,21.0,0.776320673017444,"Szombathely, Hungary",0.7593643586833144,DANIEL ZANDER,0.014337419622436202
14877,14877,14878,2022 Szombathely World Challenge Cup,AUT,qual,SR,15.0,0.7794135840653222,"Szombathely, Hungary",0.7593643586833144,DANIEL ZANDER,-0.002004624020158263
14878,14878,14879,2023 FISU World University Games,AUT,qual,FX,35.0,0.8144253371273042,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,0.014337419622436202
14879,14879,14880,2023 FISU World University Games,AUT,qual,HB,59.0,0.7401954719782259,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,0.0
14880,14880,14881,2023 FISU World University Games,AUT,qual,PB,58.0,0.7670419398738092,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,0.0
14881,14881,14882,2023 FISU World University Games,AUT,qual,PH,68.0,0.6845230731164172,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,0.0
14882,14882,14883,2023 FISU World University Games,AUT,qual,SR,53.0,0.7773104045527651,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,-0.002004624020158263
14883,14883,14884,2023 FISU World University Games,AUT,qual,VT,74.0,0.7814549053569219,"Chengdu, China",0.38024971623155507,DANIEL ZANDER,0.0
14884,14884,14885,2023 Osijek World Challenge Cup,AUT,qual,FX,11.0,0.8289001608313745,"Osijek, Croatia",0.44948921679909193,DANIEL ZANDER,0.014337419622436202
14885,14885,14886,2023 Osijek World Challenge Cup,AUT,qual,SR,16.0,0.788692317208957,"Osijek, Croatia",0.44948921679909193,DANIEL ZANDER,-0.002004624020158263
14886,14886,14887,2023 Tel Aviv World Challenge Cup,AUT,qual,FX,12.0,0.7732277619695658,"Tel Aviv, Israel",0.44948921679909193,DANIEL ZANDER,0.014337419622436202
14887,14887,14888,2023 Tel Aviv World Challenge Cup,AUT,qual,SR,10.0,0.7608561177780527,"Tel Aviv, Israel",0.44948921679909193,DANIEL ZANDER,-0.002004624020158263
14888,14888,14889,2023 Osijek World Challenge Cup,BRA,final,SR,2.0,0.8989855251762959,"Osijek, Croatia",0.44948921679909193,ARTHUR ZANETTI,0.0
14889,14889,14890,2023 Osijek World Challenge Cup,BRA,qual,SR,2.0,0.9031300259804528,"Osijek, Croatia",0.44948921679909193,ARTHUR ZANETTI,0.0
14890,14890,14891,2022 51st FIG Artistic Gymnastics World Championships,ESP,qual,FX,22.0,0.8618705926017567,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,0.00273077199979221
14891,14891,14892,2022 51st FIG Artistic Gymnastics World Championships,ESP,TeamFinal,FX,,0.8618705926017567,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,0.00273077199979221
14892,14892,14893,2022 51st FIG Artistic Gymnastics World Championships,ESP,qual,SR,25.0,0.8412718050228875,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,-0.0101612846515878
14893,14893,14894,2022 51st FIG Artistic Gymnastics World Championships,ESP,TeamFinal,SR,,0.8412718050228875,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,-0.0101612846515878
14894,14894,14895,2022 51st FIG Artistic Gymnastics World Championships,ESP,TeamFinal,VT,,0.7752690832611654,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,-0.016806553852799406
14895,14895,14896,2022 51st FIG Artistic Gymnastics World Championships,ESP,qual,VT,103.0,0.8309414821229741,"Liverpool, England",0.7253121452894438,RAYDERLEY ZAPATA,-0.016806553852799406
14896,14896,14897,2022 Paris World Challenge Cup,ESP,qual,FX,38.0,0.7361128293950266,"Paris, France",0.7593643586833144,RAYDERLEY ZAPATA,0.00273077199979221
14897,14897,14898,2022 Paris World Challenge Cup,ESP,qual,VT,20.0,0.8412718050228875,"Paris, France",0.7593643586833144,RAYDERLEY ZAPATA,-0.016806553852799406
14898,14898,14899,2022 Paris World Challenge Cup,ESP,qual,VT,20.0,0.8536434492144006,"Paris, France",0.7593643586833144,RAYDERLEY ZAPATA,-0.016806553852799406
14899,14899,14900,2022 Senior European Championships,ESP,qual,FX,9.0,0.8804280588890263,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,0.00273077199979221
14900,14900,14901,2022 Senior European Championships,ESP,TeamFinal,FX,22.0,0.8412718050228875,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,0.00273077199979221
14901,14901,14902,2022 Senior European Championships,ESP,qual,SR,12.0,0.8680564146975133,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.0101612846515878
14902,14902,14903,2022 Senior European Championships,ESP,TeamFinal,SR,16.0,0.8206111592230607,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.0101612846515878
14903,14903,14904,2022 Senior European Championships,ESP,qual,VT,10.0,0.9031300259804528,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.016806553852799406
14904,14904,14905,2022 Senior European Championships,ESP,qual,VT,13.0,0.9031300259804528,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.016806553852799406
14905,14905,14906,2022 Senior European Championships,ESP,TeamFinal,VT,22.0,0.8412718050228875,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.016806553852799406
14906,14906,14907,2022 Senior European Championships,ESP,qual,VT,13.0,0.8556847705060002,"Munich, Germany",0.7945516458569807,RAYDERLEY ZAPATA,-0.016806553852799406
14907,14907,14908,2023 52nd FIG Artistic Gymnastics World Championships,ESP,qual,FX,9.0,0.894841024372139,"Antwerp, Belgium",0.34506242905788875,RAYDERLEY ZAPATA,0.00273077199979221
14908,14908,14909,2023 52nd FIG Artistic Gymnastics World Championships,ESP,qual,SR,61.0,0.8144253371273042,"Antwerp, Belgium",0.34506242905788875,RAYDERLEY ZAPATA,-0.0101612846515878
14909,14909,14910,2023 52nd FIG Artistic Gymnastics World Championships,ESP,qual,VT,28.0,0.8907583817889397,"Antwerp, Belgium",0.34506242905788875,RAYDERLEY ZAPATA,-0.016806553852799406
14910,14910,14911,2023 52nd FIG Artistic Gymnastics World Championships,ESP,qual,VT,19.0,0.8907583817889397,"Antwerp, Belgium",0.34506242905788875,RAYDERLEY ZAPATA,-0.016806553852799406
14911,14911,14912,2023 52nd FIG Artistic Gymnastics World Championships,ESP,qual,VT,19.0,0.8144253371273042,"Antwerp, Belgium",0.34506242905788875,RAYDERLEY ZAPATA,-0.016806553852799406
14912,14912,14913,2023 Senior European Championships,ESP,qual,FX,79.0,0.793826549548435,"Antalya, Turkey",0.5187287173666288,RAYDERLEY ZAPATA,0.00273077199979221
14913,14913,14914,2023 Senior European Championships,ESP,qual,SR,11.0,0.8742422367932697,"Antalya, Turkey",0.5187287173666288,RAYDERLEY ZAPATA,-0.0101612846515878
14914,14914,14915,2023 Senior European Championships,ESP,qual,VT,6.0,0.9031300259804528,"Antalya, Turkey",0.5187287173666288,RAYDERLEY ZAPATA,-0.016806553852799406
14915,14915,14916,2023 Senior European Championships,ESP,qual,VT,11.0,0.9031300259804528,"Antalya, Turkey",0.5187287173666288,RAYDERLEY ZAPATA,-0.016806553852799406
14916,14916,14917,2023 Senior European Championships,ESP,qual,VT,11.0,0.8494989484102438,"Antalya, Turkey",0.5187287173666288,RAYDERLEY ZAPATA,-0.016806553852799406
14917,14917,14918,2023 U.S. Championships,USA,qual,FX,,0.8103426945441049,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14918,14918,14919,2023 U.S. Championships,USA,final,FX,,0.822714338735618,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14919,14919,14920,2023 U.S. Championships,USA,qual,HB,,0.7422986514907831,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14920,14920,14921,2023 U.S. Championships,USA,final,HB,,0.7732277619695658,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14921,14921,14922,2023 U.S. Championships,USA,qual,PB,,0.7670419398738092,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14922,14922,14923,2023 U.S. Championships,USA,final,PB,,0.7855994061610787,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14923,14923,14924,2023 U.S. Championships,USA,qual,PH,,0.6742546084374613,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14924,14924,14925,2023 U.S. Championships,USA,final,PH,,0.7144624520598788,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14925,14925,14926,2023 U.S. Championships,USA,qual,SR,,0.7701348509216874,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14926,14926,14927,2023 U.S. Championships,USA,final,SR,,0.7948781393047135,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14927,14927,14928,2023 U.S. Championships,USA,qual,VT,,0.8165285166398614,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14928,14928,14929,2023 U.S. Championships,USA,final,VT,,0.8165285166398614,"San Jose, CA",0.38024971623155507,OLIVER ZAVEL,0.0
14929,14929,14930,2023 Core Hydration Classic,USA,AAfinal,FX,64.0,0.6742546084374613,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14930,14930,14931,2023 Core Hydration Classic,USA,AAfinal,HB,44.0,0.7392057404429048,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14931,14931,14932,2023 Core Hydration Classic,USA,AAfinal,PB,45.0,0.788692317208957,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14932,14932,14933,2023 Core Hydration Classic,USA,AAfinal,PH,47.0,0.6897191636768527,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14933,14933,14934,2023 Core Hydration Classic,USA,AAfinal,SR,74.0,0.6185822095756526,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14934,14934,14935,2023 Core Hydration Classic,USA,AAfinal,VT,38.0,0.847457627118644,"Hoffman Estates, Illinois",0.38024971623155507,GAVIN ZBOROWSKI,0.0
14935,14935,14936,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,FX,124.0,0.717555363107757,"Liverpool, England",0.7253121452894438,URI ZEIDEL,0.002392427562190287
14936,14936,14937,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,HB,136.0,0.6288506742546085,"Liverpool, England",0.7253121452894438,URI ZEIDEL,0.01406406180150572
14937,14937,14938,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,PB,90.0,0.8061981937399479,"Liverpool, England",0.7253121452894438,URI ZEIDEL,0.02788706022135303
14938,14938,14939,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,PH,75.0,0.7608561177780527,"Liverpool, England",0.7253121452894438,URI ZEIDEL,0.01197059161859274
14939,14939,14940,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,SR,72.0,0.7917852282568354,"Liverpool, England",0.7253121452894438,URI ZEIDEL,0.004560704685753158
14940,14940,14941,2022 51st FIG Artistic Gymnastics World Championships,ISR,qual,VT,95.0,0.835085982927131,"Liverpool, England",0.7253121452894438,URI ZEIDEL,-0.006627785189955115
14941,14941,14942,2022 Cottbus World Cup,ISR,qual,PB,25.0,0.5711369541012,"Cottbus, Germany",1.0,URI ZEIDEL,0.02788706022135303
14942,14942,14943,2022 Cottbus World Cup,ISR,qual,SR,22.0,0.7690832611654088,"Cottbus, Germany",1.0,URI ZEIDEL,0.004560704685753158
14943,14943,14944,2022 Koper World Challenge Cup,ISR,qual,FX,8.0,0.822714338735618,"Koper, Slovenia",0.8637911464245176,URI ZEIDEL,0.002392427562190287
14944,14944,14945,2022 Koper World Challenge Cup,ISR,final,FX,7.0,0.8196214276877397,"Koper, Slovenia",0.8637911464245176,URI ZEIDEL,0.002392427562190287
14945,14945,14946,2022 Koper World Challenge Cup,ISR,qual,SR,15.0,0.788692317208957,"Koper, Slovenia",0.8637911464245176,URI ZEIDEL,0.004560704685753158
14946,14946,14947,2022 Koper World Challenge Cup,ISR,qual,VT,13.0,0.8381788939750093,"Koper, Slovenia",0.8637911464245176,URI ZEIDEL,-0.006627785189955115
14947,14947,14948,2022 Koper World Challenge Cup,ISR,qual,VT,13.0,0.8134356055919831,"Koper, Slovenia",0.8637911464245176,URI ZEIDEL,-0.006627785189955115
14948,14948,14949,2022 Paris World Challenge Cup,ISR,qual,FX,32.0,0.788692317208957,"Paris, France",0.7593643586833144,URI ZEIDEL,0.002392427562190287
14949,14949,14950,2022 Paris World Challenge Cup,ISR,qual,PB,24.0,0.776320673017444,"Paris, France",0.7593643586833144,URI ZEIDEL,0.02788706022135303
14950,14950,14951,2022 Paris World Challenge Cup,ISR,qual,PH,45.0,0.6123963874798961,"Paris, France",0.7593643586833144,URI ZEIDEL,0.01197059161859274
14951,14951,14952,2022 Paris World Challenge Cup,ISR,qual,SR,14.0,0.8319930718792526,"Paris, France",0.7593643586833144,URI ZEIDEL,0.004560704685753158
14952,14952,14953,2022 Senior European Championships,ISR,qual,FX,24.0,0.8515402697018434,"Munich, Germany",0.7945516458569807,URI ZEIDEL,0.002392427562190287
14953,14953,14954,2022 Senior European Championships,ISR,qual,HB,90.0,0.7443399727823827,"Munich, Germany",0.7945516458569807,URI ZEIDEL,0.01406406180150572
14954,14954,14955,2022 Senior European Championships,ISR,qual,PB,71.0,0.7876407274526784,"Munich, Germany",0.7945516458569807,URI ZEIDEL,0.02788706022135303
14955,14955,14956,2022 Senior European Championships,ISR,qual,PH,32.0,0.8185698379314611,"Munich, Germany",0.7945516458569807,URI ZEIDEL,0.01197059161859274
14956,14956,14957,2022 Senior European Championships,ISR,qual,SR,56.0,0.8041568724483483,"Munich, Germany",0.7945516458569807,URI ZEIDEL,0.004560704685753158
14957,14957,14958,2022 Senior European Championships,ISR,qual,VT,103.0,0.7732277619695658,"Munich, Germany",0.7945516458569807,URI ZEIDEL,-0.006627785189955115
14958,14958,14959,2022 Szombathely World Challenge Cup,ISR,qual,FX,24.0,0.7453915625386615,"Szombathely, Hungary",0.7593643586833144,URI ZEIDEL,0.002392427562190287
14959,14959,14960,2022 Szombathely World Challenge Cup,ISR,qual,SR,19.0,0.7268340962513918,"Szombathely, Hungary",0.7593643586833144,URI ZEIDEL,0.004560704685753158
14960,14960,14961,2022 Varna World Challenge Cup,ISR,qual,FX,14.0,0.8072497834962267,"Varna, Bulgaria",0.9682179341657208,URI ZEIDEL,0.002392427562190287
14961,14961,14962,2022 Varna World Challenge Cup,ISR,qual,PH,15.0,0.7392057404429048,"Varna, Bulgaria",0.9682179341657208,URI ZEIDEL,0.01197059161859274
14962,14962,14963,2022 Varna World Challenge Cup,ISR,qual,VT,12.0,0.8505505381665223,"Varna, Bulgaria",0.9682179341657208,URI ZEIDEL,-0.006627785189955115
14963,14963,14964,2022 Varna World Challenge Cup,ISR,qual,VT,12.0,0.8196214276877397,"Varna, Bulgaria",0.9682179341657208,URI ZEIDEL,-0.006627785189955115
14964,14964,14965,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,FX,79.0,0.8247556600272176,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,0.002392427562190287
14965,14965,14966,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,HB,49.0,0.8185698379314611,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,0.01406406180150572
14966,14966,14967,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,PB,112.0,0.7855994061610787,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,0.02788706022135303
14967,14967,14968,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,PH,43.0,0.8267969813188172,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,0.01197059161859274
14968,14968,14969,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,SR,76.0,0.8041568724483483,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,0.004560704685753158
14969,14969,14970,2023 52nd FIG Artistic Gymnastics World Championships,ISR,qual,VT,134.0,0.8020536929357911,"Antwerp, Belgium",0.34506242905788875,URI ZEIDEL,-0.006627785189955115
14970,14970,14971,2023 Senior European Championships,ISR,qual,FX,92.0,0.7752690832611654,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,0.002392427562190287
14971,14971,14972,2023 Senior European Championships,ISR,qual,HB,37.0,0.7979710503525919,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,0.01406406180150572
14972,14972,14973,2023 Senior European Championships,ISR,qual,PB,29.0,0.8453544476060868,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,0.02788706022135303
14973,14973,14974,2023 Senior European Championships,ISR,qual,PH,121.0,0.659779784733391,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,0.01197059161859274
14974,14974,14975,2023 Senior European Championships,ISR,qual,SR,68.0,0.8020536929357911,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,0.004560704685753158
14975,14975,14976,2023 Senior European Championships,ISR,qual,VT,85.0,0.8329828034145738,"Antalya, Turkey",0.5187287173666288,URI ZEIDEL,-0.006627785189955115
14976,14976,14977,2023 Tel Aviv World Challenge Cup,ISR,final,FX,7.0,0.7794135840653222,"Tel Aviv, Israel",0.44948921679909193,URI ZEIDEL,0.002392427562190287
14977,14977,14978,2023 Tel Aviv World Challenge Cup,ISR,qual,FX,5.0,0.835085982927131,"Tel Aviv, Israel",0.44948921679909193,URI ZEIDEL,0.002392427562190287
14978,14978,14979,2023 Tel Aviv World Challenge Cup,ISR,final,PB,7.0,0.8165285166398614,"Tel Aviv, Israel",0.44948921679909193,URI ZEIDEL,0.02788706022135303
14979,14979,14980,2023 Tel Aviv World Challenge Cup,ISR,qual,PB,4.0,0.8536434492144006,"Tel Aviv, Israel",0.44948921679909193,URI ZEIDEL,0.02788706022135303
14980,14980,14981,2023 Tel Aviv World Challenge Cup,ISR,qual,SR,9.0,0.7670419398738092,"Tel Aviv, Israel",0.44948921679909193,URI ZEIDEL,0.004560704685753158
14981,14981,14982,2023 Varna World Challenge Cup,ISR,qual,FX,15.0,0.7361128293950266,"Varna, Bulgaria",0.48467650397275824,URI ZEIDEL,0.002392427562190287
14982,14982,14983,2023 Varna World Challenge Cup,ISR,qual,PB,20.0,0.65879005319807,"Varna, Bulgaria",0.48467650397275824,URI ZEIDEL,0.02788706022135303
14983,14983,14984,2023 Varna World Challenge Cup,ISR,qual,VT,14.0,0.8134356055919831,"Varna, Bulgaria",0.48467650397275824,URI ZEIDEL,-0.006627785189955115
