,Unnamed: 0.1,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
8631,8631,22846,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,23.0,0.7430573248407644,0.7945516458569807,TISHA VOLLEMAN,0.01230663711916122,0.16523972602739725
8632,8632,22847,NED,2022 Senior European Championships,qual,"Munich, Germany",FX,13.0,0.8280254777070064,0.7945516458569807,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8633,8633,22848,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,7.0,0.8385987261146497,0.7945516458569807,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8634,8634,22849,NED,2022 Senior European Championships,qual,"Munich, Germany",UB,16.0,0.8407643312101911,0.7945516458569807,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8635,8635,22850,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,15.0,0.8407643312101911,0.7945516458569807,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8636,8636,22851,NED,2022 Senior European Championships,qual,"Munich, Germany",VT,43.0,0.8173885350318472,0.7945516458569807,TISHA VOLLEMAN,0.006719384552657949,0.2054794520547945
8637,8637,22852,NED,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,19.0,0.7356687898089173,0.9682179341657208,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8638,8638,22853,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,15.0,0.7898089171974523,0.5856980703745743,TISHA VOLLEMAN,0.01230663711916122,0.16523972602739725
8639,8639,22854,NED,2023 Cottbus World Cup,final,"Cottbus, Germany",FX,6.0,0.8152866242038217,0.5856980703745743,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8640,8640,22855,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,5.0,0.8364968152866242,0.5856980703745743,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8641,8641,22856,NED,2023 Cottbus World Cup,final,"Cottbus, Germany",UB,3.0,0.821656050955414,0.5856980703745743,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8642,8642,22857,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,9.0,0.8089171974522293,0.5856980703745743,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8643,8643,22858,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,22.0,0.7834394904458599,0.5539160045402951,TISHA VOLLEMAN,0.01230663711916122,0.16523972602739725
8644,8644,22859,NED,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,5.0,0.7919108280254777,0.5539160045402951,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8645,8645,22860,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,12.0,0.8057324840764332,0.5539160045402951,TISHA VOLLEMAN,0.011221395750628664,0.06575342465753424
8646,8646,22861,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,15.0,0.8248407643312102,0.5539160045402951,TISHA VOLLEMAN,-0.008312948882960764,0.08281444582814447
8647,8647,22862,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,18.0,0.8280254777070064,0.5539160045402951,TISHA VOLLEMAN,0.006719384552657949,0.2054794520547945
8648,8648,22863,NED,2023 FISU World University Games,qual,"Chengdu, China",BB,14.0,0.779171974522293,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.1095890410958904
8649,8649,22864,NED,2023 FISU World University Games,AAfinal,"Chengdu, China",BB,18.0,0.666624203821656,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.1095890410958904
8650,8650,22865,NED,2023 FISU World University Games,final,"Chengdu, China",FX,4.0,0.8301273885350319,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.0365296803652968
8651,8651,22866,NED,2023 FISU World University Games,qual,"Chengdu, China",FX,9.0,0.7919108280254777,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.0365296803652968
8652,8652,22867,NED,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,3.0,0.8280254777070064,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.0365296803652968
8653,8653,22868,NED,2023 FISU World University Games,final,"Chengdu, China",UB,6.0,0.8089171974522293,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.03881278538812786
8654,8654,22869,NED,2023 FISU World University Games,qual,"Chengdu, China",UB,7.0,0.8428662420382166,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.03881278538812786
8655,8655,22870,NED,2023 FISU World University Games,AAfinal,"Chengdu, China",UB,4.0,0.8280254777070064,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.03881278538812786
8656,8656,22871,NED,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,3.0,0.8280254777070064,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.08561643835616438
8657,8657,22872,NED,2023 FISU World University Games,qual,"Chengdu, China",VT,22.0,0.8089171974522293,0.38024971623155507,TISHA MANOUK GIJS VOLLEMAN,0.0,0.08561643835616438
8658,8658,22873,GER,2022 Baku World Cup,final,"Baku, Azerbaijan",BB,1.0,0.8747133757961785,0.9682179341657208,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8659,8659,22874,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,2.0,0.8556050955414013,0.9682179341657208,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8660,8660,22875,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,5.0,0.8237579617834395,0.9682179341657208,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8661,8661,22876,GER,2022 Baku World Cup,final,"Baku, Azerbaijan",UB,4.0,0.8237579617834395,0.9682179341657208,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8662,8662,22877,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,13.0,0.8364968152866242,0.9682179341657208,SARAH VOSS,0.004661200632058005,0.10102739726027397
8663,8663,22878,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,13.0,0.7557961783439491,0.9682179341657208,SARAH VOSS,0.004661200632058005,0.10102739726027397
8664,8664,22879,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,11.0,0.7515923566878981,0.8637911464245176,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8665,8665,22880,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,4.0,0.8067515923566879,0.8637911464245176,SARAH VOSS,0.009967217684158093,0.1703767123287671
8666,8666,22881,GER,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,4.0,0.8110191082802548,0.8637911464245176,SARAH VOSS,0.009967217684158093,0.1703767123287671
8667,8667,22882,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,2.0,0.8598726114649682,0.8637911464245176,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8668,8668,22883,GER,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,2.0,0.8152866242038217,0.8637911464245176,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8669,8669,22884,GER,2022 Senior European Championships,qual,"Munich, Germany",BB,33.0,0.7812738853503185,0.7945516458569807,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8670,8670,22885,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,5.0,0.8598726114649682,0.7945516458569807,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8671,8671,22886,GER,2022 Senior European Championships,qual,"Munich, Germany",FX,44.0,0.7707006369426752,0.7945516458569807,SARAH VOSS,0.009967217684158093,0.1703767123287671
8672,8672,22887,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,24.0,0.717579617834395,0.7945516458569807,SARAH VOSS,0.009967217684158093,0.1703767123287671
8673,8673,22888,GER,2022 Senior European Championships,qual,"Munich, Germany",UB,19.0,0.8343949044585988,0.7945516458569807,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8674,8674,22889,GER,2022 Senior European Championships,qual,"Munich, Germany",VT,16.0,0.8556050955414013,0.7945516458569807,SARAH VOSS,0.004661200632058005,0.10102739726027397
8675,8675,22890,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,1.0,0.9129299363057325,0.7945516458569807,SARAH VOSS,0.004661200632058005,0.10102739726027397
8676,8676,22891,GER,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,15.0,0.8385987261146497,0.34506242905788875,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8677,8677,22892,GER,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,32.0,0.8194904458598726,0.34506242905788875,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8678,8678,22893,GER,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,6.0,0.8492356687898089,0.34506242905788875,SARAH VOSS,0.009967217684158093,0.1703767123287671
8679,8679,22894,GER,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,19.0,0.8407643312101911,0.34506242905788875,SARAH VOSS,0.009967217684158093,0.1703767123287671
8680,8680,22895,GER,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,24.0,0.694267515923567,0.34506242905788875,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8681,8681,22896,GER,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,55.0,0.8110191082802548,0.34506242905788875,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8682,8682,22897,GER,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,15.0,0.8535031847133758,0.34506242905788875,SARAH VOSS,0.004661200632058005,0.10102739726027397
8683,8683,22898,GER,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,38.0,0.8556050955414013,0.34506242905788875,SARAH VOSS,0.004661200632058005,0.10102739726027397
8684,8684,22899,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,19.0,0.7621656050955414,0.5187287173666288,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8685,8685,22900,GER,2023 Senior European Championships,qual,"Antalya, Turkey",BB,40.0,0.7430573248407644,0.5187287173666288,SARAH VOSS,-0.013470869826649138,0.12024353120243532
8686,8686,22901,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,13.0,0.7940127388535032,0.5187287173666288,SARAH VOSS,0.009967217684158093,0.1703767123287671
8687,8687,22902,GER,2023 Senior European Championships,qual,"Antalya, Turkey",FX,85.0,0.7261146496815287,0.5187287173666288,SARAH VOSS,0.009967217684158093,0.1703767123287671
8688,8688,22903,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,21.0,0.7643312101910829,0.5187287173666288,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8689,8689,22904,GER,2023 Senior European Championships,qual,"Antalya, Turkey",UB,17.0,0.844968152866242,0.5187287173666288,SARAH VOSS,-0.00310746708803867,0.11339421613394217
8690,8690,22905,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,7.0,0.8598726114649682,0.5187287173666288,SARAH VOSS,0.004661200632058005,0.10102739726027397
8691,8691,22906,GER,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,0.8535031847133758,0.5187287173666288,SARAH VOSS,0.004661200632058005,0.10102739726027397
8692,8692,22907,LTU,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,41.0,0.5965605095541401,0.5856980703745743,AGATA VOSTRUCHOVAITE,0.0,0.2808219178082192
8693,8693,22908,LTU,2023 Cottbus World Cup,final,"Cottbus, Germany",VT,7.0,0.7770700636942675,0.5856980703745743,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8694,8694,22909,LTU,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,7.0,0.7898089171974523,0.5856980703745743,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8695,8695,22910,LTU,2023 Cottbus World Cup,final,"Cottbus, Germany",VT,7.0,0.8280254777070064,0.5856980703745743,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8696,8696,22911,LTU,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,7.0,0.8152866242038217,0.5856980703745743,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8697,8697,22912,LTU,2023 Doha World Cup,final,"Doha, Qatar",VT,6.0,0.8046496815286625,0.5539160045402951,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8698,8698,22913,LTU,2023 Doha World Cup,qual,"Doha, Qatar",VT,8.0,0.7940127388535032,0.5539160045402951,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8699,8699,22914,LTU,2023 Doha World Cup,final,"Doha, Qatar",VT,6.0,0.7749044585987261,0.5539160045402951,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8700,8700,22915,LTU,2023 Doha World Cup,qual,"Doha, Qatar",VT,8.0,0.8110191082802548,0.5539160045402951,AGATA VOSTRUCHOVAITE,0.16237458873228014,0.04794520547945205
8701,8701,22916,GER,2023 FISU World University Games,qual,"Chengdu, China",BB,29.0,0.7070063694267515,0.38024971623155507,ELISABETH WAGNER,0.0,0.1404109589041096
8702,8702,22917,GER,2023 FISU World University Games,AAfinal,"Chengdu, China",BB,12.0,0.7218471337579618,0.38024971623155507,ELISABETH WAGNER,0.0,0.1404109589041096
8703,8703,22918,GER,2023 FISU World University Games,qual,"Chengdu, China",FX,25.0,0.7388535031847134,0.38024971623155507,ELISABETH WAGNER,0.0,0.1404109589041096
8704,8704,22919,GER,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,16.0,0.7345859872611465,0.38024971623155507,ELISABETH WAGNER,0.0,0.1404109589041096
8705,8705,22920,GER,2023 FISU World University Games,qual,"Chengdu, China",UB,12.0,0.7898089171974523,0.38024971623155507,ELISABETH WAGNER,0.0,0.09246575342465753
8706,8706,22921,GER,2023 FISU World University Games,AAfinal,"Chengdu, China",UB,15.0,0.7070063694267515,0.38024971623155507,ELISABETH WAGNER,0.0,0.09246575342465753
8707,8707,22922,GER,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,18.0,0.760063694267516,0.38024971623155507,ELISABETH WAGNER,0.0,0.17123287671232876
8708,8708,22923,GER,2023 FISU World University Games,qual,"Chengdu, China",VT,32.0,0.7643312101910829,0.38024971623155507,ELISABETH WAGNER,0.0,0.17123287671232876
8709,8709,23006,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,20.0,0.7452229299363057,1.0,PAITYN WALKER,0.0,0.136986301369863
8710,8710,23007,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,23.0,0.7038216560509555,1.0,PAITYN WALKER,0.0,0.15753424657534246
8711,8711,23008,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,2.0,0.8630573248407644,1.0,PAITYN WALKER,0.0,0.0136986301369863
8712,8712,23009,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,0.8057324840764332,1.0,PAITYN WALKER,0.0,0.0
8713,8713,23010,TPE,2023 FISU World University Games,qual,"Chengdu, China",UB,37.0,0.6454140127388535,0.38024971623155507,ZHI WANG,0.0,0.2534246575342466
8714,8714,23015,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,29.0,0.7547770700636943,0.5539160045402951,LEA WARTMANN,0.0,0.19863013698630136
8715,8715,23016,JPN,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,1.0,0.8662420382165605,0.7253121452894438,HAZUKI WATANABE,-0.0052179836086573795,0.0702054794520548
8716,8716,23017,JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,5.0,0.8662420382165605,0.7253121452894438,HAZUKI WATANABE,-0.0052179836086573795,0.0702054794520548
8717,8717,23018,JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,62.0,0.7982802547770701,0.7253121452894438,HAZUKI WATANABE,-0.05270521421967417,0.3253424657534247
8718,8718,23019,JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,35.0,0.8428662420382166,0.7253121452894438,HAZUKI WATANABE,-0.10072175450555163,0.0
8719,8719,23020,JPN,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,0.8131210191082803,0.7253121452894438,HAZUKI WATANABE,-0.10072175450555163,0.0
8720,8720,23021,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,12.0,0.7940764331210192,0.8637911464245176,HAZUKI WATANABE,-0.0052179836086573795,0.0702054794520548
8721,8721,23022,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,23.0,0.7834394904458599,0.5539160045402951,HAZUKI WATANABE,-0.0052179836086573795,0.0702054794520548
8722,8722,23023,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,33.0,0.7388535031847134,0.5539160045402951,HAZUKI WATANABE,-0.05270521421967417,0.3253424657534247
8723,8723,23024,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,34.0,0.7292993630573248,0.5539160045402951,HAZUKI WATANABE,-0.10072175450555163,0.0
8724,8724,23025,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,18.0,0.8280254777070064,0.5539160045402951,HAZUKI WATANABE,0.0,0.1232876712328767
8725,8725,23027,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,53.0,0.6178343949044586,0.9682179341657208,HANNAH WAYMAN,0.0,0.363013698630137
8726,8726,23028,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,28.0,0.7420382165605096,0.9682179341657208,HANNAH WAYMAN,0.0,0.1917808219178082
8727,8727,23029,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,34.0,0.6815286624203821,0.9682179341657208,HANNAH WAYMAN,0.0,0.2328767123287671
8728,8728,23030,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,28.0,0.8089171974522293,0.9682179341657208,HANNAH WAYMAN,0.0,0.1917808219178082
8729,8729,23031,CHN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,47.0,0.8110191082802548,0.7253121452894438,XIAOYUAN WEI,0.0,0.3219178082191781
8730,8730,23032,CHN,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,1.0,0.9532484076433121,0.7253121452894438,XIAOYUAN WEI,-0.03672303940217914,0.0
8731,8731,23033,CHN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,4.0,0.9299363057324841,0.7253121452894438,XIAOYUAN WEI,-0.03672303940217914,0.0
8732,8732,23034,CHN,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,0.938407643312102,0.7253121452894438,XIAOYUAN WEI,-0.03672303940217914,0.0
8733,8733,23035,CHN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,68.0,0.821656050955414,0.7253121452894438,XIAOYUAN WEI,0.0,0.4657534246575342
8734,8734,23036,CHN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,1.0,0.9554140127388535,0.8637911464245176,XIAOYUAN WEI,-0.03672303940217914,0.0
8735,8735,23037,CHN,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,1.0,0.9405732484076433,0.8637911464245176,XIAOYUAN WEI,-0.03672303940217914,0.0
8736,8736,23038,CHN,2023 FISU World University Games,qual,"Chengdu, China",BB,9.0,0.8003821656050957,0.38024971623155507,XIAOYUAN WEI,0.0,0.06164383561643835
8737,8737,23039,CHN,2023 FISU World University Games,qual,"Chengdu, China",UB,9.0,0.8385987261146497,0.38024971623155507,XIAOYUAN WEI,-0.03672303940217914,0.0
8738,8738,23054,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,42.0,0.6326751592356689,0.44948921679909193,RACHEL YEOH LI WEN,0.0,0.2876712328767123
8739,8739,23055,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,47.0,0.5987261146496816,0.44948921679909193,RACHEL YEOH LI WEN,0.0,0.3219178082191781
8740,8740,23056,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,14.0,0.7728025477707006,0.44948921679909193,RACHEL YEOH LI WEN,0.0,0.0958904109589041
8741,8741,23063,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,75.0,0.7345859872611465,0.7253121452894438,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8742,8742,23064,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,44.0,0.8280254777070064,0.7253121452894438,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8743,8743,23065,SWE,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,16.0,0.717579617834395,0.8637911464245176,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8744,8744,23066,SWE,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,19.0,0.6857324840764332,0.8637911464245176,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8745,8745,23067,SWE,2022 Senior European Championships,qual,"Munich, Germany",BB,73.0,0.717579617834395,0.7945516458569807,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8746,8746,23068,SWE,2022 Senior European Championships,qual,"Munich, Germany",UB,58.0,0.7452229299363057,0.7945516458569807,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8747,8747,23069,SWE,2022 Senior European Championships,qual,"Munich, Germany",VT,111.0,0.7303184713375797,0.7945516458569807,EMELIE WESTLUND,0.03159976219401821,0.4828767123287671
8748,8748,23070,SWE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,104.0,0.7452229299363057,0.34506242905788875,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8749,8749,23071,SWE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,75.0,0.7855414012738854,0.34506242905788875,EMELIE WESTLUND,0.020460842852921532,0.35388127853881274
8750,8750,23072,SWE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,62.0,0.8046496815286625,0.34506242905788875,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8751,8751,23073,SWE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,97.0,0.8237579617834395,0.34506242905788875,EMELIE WESTLUND,0.03159976219401821,0.4828767123287671
8752,8752,23074,SWE,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,10.0,0.8110191082802548,0.5856980703745743,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8753,8753,23075,SWE,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,14.0,0.7770700636942675,0.5856980703745743,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8754,8754,23076,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,23.0,0.6517834394904459,0.5187287173666288,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8755,8755,23077,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,38.0,0.7473248407643313,0.5187287173666288,EMELIE WESTLUND,0.00810069751858516,0.33170254403131116
8756,8756,23078,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,20.0,0.7621656050955414,0.5187287173666288,EMELIE WESTLUND,0.020460842852921532,0.35388127853881274
8757,8757,23079,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,60.0,0.7557961783439491,0.5187287173666288,EMELIE WESTLUND,0.020460842852921532,0.35388127853881274
8758,8758,23080,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,16.0,0.8110191082802548,0.5187287173666288,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8759,8759,23081,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",UB,16.0,0.8492356687898089,0.5187287173666288,EMELIE WESTLUND,0.0348479314912434,0.22407045009784737
8760,8760,23082,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,21.0,0.8131210191082803,0.5187287173666288,EMELIE WESTLUND,0.03159976219401821,0.4828767123287671
8761,8761,23083,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",VT,53.0,0.821656050955414,0.5187287173666288,EMELIE WESTLUND,0.03159976219401821,0.4828767123287671
8762,8762,23084,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,28.0,0.802547770700637,0.7253121452894438,NATHALIE WESTLUND,0.0374029151639403,0.1678082191780822
8763,8763,23085,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,108.0,0.7515923566878981,0.7253121452894438,NATHALIE WESTLUND,0.0037599329572152417,0.2591324200913242
8764,8764,23086,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,70.0,0.7940127388535032,0.7253121452894438,NATHALIE WESTLUND,-0.02898515481196532,0.16046966731898238
8765,8765,23087,SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,97.0,0.8003821656050957,0.7253121452894438,NATHALIE WESTLUND,0.025730402945831968,0.4726027397260274
8766,8766,23088,SWE,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,24.0,0.6772611464968152,0.8637911464245176,NATHALIE WESTLUND,0.0374029151639403,0.1678082191780822
8767,8767,23089,SWE,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,11.0,0.7685350318471338,0.8637911464245176,NATHALIE WESTLUND,0.0037599329572152417,0.2591324200913242
8768,8768,23090,SWE,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,3.0,0.844968152866242,0.8637911464245176,NATHALIE WESTLUND,-0.02898515481196532,0.16046966731898238
8769,8769,23091,SWE,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,6.0,0.779171974522293,0.8637911464245176,NATHALIE WESTLUND,-0.02898515481196532,0.16046966731898238
8770,8770,23092,SWE,2022 Paris World Challenge Cup,qual,"Paris, France",BB,12.0,0.7770700636942675,0.7593643586833144,NATHALIE WESTLUND,0.0374029151639403,0.1678082191780822
8771,8771,23093,SWE,2022 Paris World Challenge Cup,qual,"Paris, France",FX,21.0,0.7324840764331211,0.7593643586833144,NATHALIE WESTLUND,0.0037599329572152417,0.2591324200913242
8772,8772,23094,SWE,2022 Senior European Championships,qual,"Munich, Germany",BB,24.0,0.7961783439490446,0.7945516458569807,NATHALIE WESTLUND,0.0374029151639403,0.1678082191780822
8773,8773,23095,SWE,2022 Senior European Championships,qual,"Munich, Germany",FX,42.0,0.7834394904458599,0.7945516458569807,NATHALIE WESTLUND,0.0037599329572152417,0.2591324200913242
8774,8774,23096,SWE,2022 Senior European Championships,qual,"Munich, Germany",UB,22.0,0.8301273885350319,0.7945516458569807,NATHALIE WESTLUND,-0.02898515481196532,0.16046966731898238
8775,8775,23097,SWE,2022 Senior European Championships,qual,"Munich, Germany",VT,72.0,0.7834394904458599,0.7945516458569807,NATHALIE WESTLUND,0.025730402945831968,0.4726027397260274
