,Unnamed: 0.1,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
11968,11968,19189,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,10.0,0.847457627118644,0.5856980703745743,CASIMIR SCHMIDT,0.004793308932021416,0.1804570527974783
11969,11969,19190,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,28.0,0.7732277619695658,0.5856980703745743,CASIMIR SCHMIDT,-0.00184260200736728,0.1725768321513002
11970,11970,19191,NED,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,12.0,0.8618705926017567,0.5856980703745743,CASIMIR SCHMIDT,0.006196641000302801,0.0
11971,11971,19192,NED,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,19.0,0.8103426945441049,0.44948921679909193,CASIMIR SCHMIDT,0.004793308932021416,0.1804570527974783
11972,11972,19193,NED,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,11.0,0.8381788939750093,0.44948921679909193,CASIMIR SCHMIDT,0.0004196099534750586,0.17336485421591805
11973,11973,19194,NED,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,10.0,0.835085982927131,0.44948921679909193,CASIMIR SCHMIDT,0.006196641000302801,0.0
11974,11974,19195,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,21.0,0.8123840158357045,0.5187287173666288,CASIMIR SCHMIDT,0.004793308932021416,0.1804570527974783
11975,11975,19196,NED,2023 Senior European Championships,qual,"Antalya, Turkey",FX,44.0,0.8289001608313745,0.5187287173666288,CASIMIR SCHMIDT,0.004793308932021416,0.1804570527974783
11976,11976,19197,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,10.0,0.8267969813188172,0.5187287173666288,CASIMIR SCHMIDT,0.00368520401473456,0.15691489361702127
11977,11977,19198,NED,2023 Senior European Championships,qual,"Antalya, Turkey",HB,23.0,0.8165285166398614,0.5187287173666288,CASIMIR SCHMIDT,0.00368520401473456,0.15691489361702127
11978,11978,19199,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,11.0,0.8494989484102438,0.5187287173666288,CASIMIR SCHMIDT,-0.00184260200736728,0.1725768321513002
11979,11979,19200,NED,2023 Senior European Championships,qual,"Antalya, Turkey",PB,27.0,0.8536434492144006,0.5187287173666288,CASIMIR SCHMIDT,-0.00184260200736728,0.1725768321513002
11980,11980,19201,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,19.0,0.7546702956822962,0.5187287173666288,CASIMIR SCHMIDT,0.0004196099534750586,0.17336485421591805
11981,11981,19202,NED,2023 Senior European Championships,qual,"Antalya, Turkey",PH,34.0,0.8165285166398614,0.5187287173666288,CASIMIR SCHMIDT,0.0004196099534750586,0.17336485421591805
11982,11982,19203,NED,2023 Senior European Championships,qual,"Antalya, Turkey",SR,12.0,0.870097735989113,0.5187287173666288,CASIMIR SCHMIDT,0.006196641000302801,0.0
11983,11983,19204,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,3.0,0.8598292713101571,0.5187287173666288,CASIMIR SCHMIDT,0.006196641000302801,0.0
11984,11984,19205,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,20.0,0.8103426945441049,0.5187287173666288,CASIMIR SCHMIDT,0.00184260200736728,0.14657210401891255
11985,11985,19206,NED,2023 Senior European Championships,qual,"Antalya, Turkey",VT,23.0,0.882469380180626,0.5187287173666288,CASIMIR SCHMIDT,0.00184260200736728,0.14657210401891255
11986,11986,19219,USA,2022 U.S. Championships,qual,"Tampa, FL",FX,,0.7546702956822962,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11987,11987,19220,USA,2022 U.S. Championships,final,"Tampa, FL",FX,,0.8010639614004701,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11988,11988,19221,USA,2022 U.S. Championships,qual,"Tampa, FL",HB,,0.7979710503525919,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11989,11989,19222,USA,2022 U.S. Championships,final,"Tampa, FL",HB,,0.7855994061610787,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11990,11990,19223,USA,2022 U.S. Championships,qual,"Tampa, FL",PB,,0.7948781393047135,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11991,11991,19224,USA,2022 U.S. Championships,final,"Tampa, FL",PB,,0.7979710503525919,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11992,11992,19225,USA,2022 U.S. Championships,qual,"Tampa, FL",PH,,0.7855994061610787,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11993,11993,19226,USA,2022 U.S. Championships,final,"Tampa, FL",PH,,0.8041568724483483,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11994,11994,19227,USA,2022 U.S. Championships,qual,"Tampa, FL",SR,,0.7948781393047135,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11995,11995,19228,USA,2022 U.S. Championships,final,"Tampa, FL",SR,,0.7948781393047135,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11996,11996,19229,USA,2022 U.S. Championships,qual,"Tampa, FL",VT,,0.8319930718792526,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11997,11997,19230,USA,2022 U.S. Championships,final,"Tampa, FL",VT,,0.7917852282568354,0.7945516458569807,GARRETT SCHOOLEY,0.0,0.0
11998,11998,19231,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,13.0,0.822714338735618,0.9682179341657208,TOM SCHULTZE,-0.029959221364914176,0.11063829787234042
11999,11999,19232,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,25.0,0.7381541506866263,0.9682179341657208,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12000,12000,19233,GER,2022 Baku World Cup,final,"Baku, Azerbaijan",VT,5.0,0.870097735989113,0.9682179341657208,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12001,12001,19234,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,5.0,0.8866138809847829,0.9682179341657208,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12002,12002,19235,GER,2022 Baku World Cup,final,"Baku, Azerbaijan",VT,5.0,0.8866138809847829,0.9682179341657208,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12003,12003,19236,GER,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,5.0,0.8927997030805394,0.9682179341657208,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12004,12004,19237,GER,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,10.0,0.8144253371273042,1.0,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12005,12005,19238,GER,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,16.0,0.8061981937399479,1.0,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12006,12006,19239,GER,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,16.0,0.8907583817889397,1.0,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12007,12007,19240,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,7.0,0.8505505381665223,0.8637911464245176,TOM SCHULTZE,-0.029959221364914176,0.11063829787234042
12008,12008,19241,GER,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,3.0,0.8680564146975133,0.8637911464245176,TOM SCHULTZE,-0.029959221364914176,0.11063829787234042
12009,12009,19242,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,13.0,0.8072497834962267,0.8637911464245176,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12010,12010,19243,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,15.0,0.8722009155016701,0.8637911464245176,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12011,12011,19244,GER,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,15.0,0.8134356055919831,0.8637911464245176,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12012,12012,19245,GER,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,17.0,0.8453544476060868,0.5856980703745743,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12013,12013,19246,GER,2023 Cottbus World Cup,final,"Cottbus, Germany",VT,7.0,0.8453544476060868,0.5856980703745743,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12014,12014,19247,GER,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,5.0,0.9010268464678957,0.5856980703745743,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12015,12015,19248,GER,2023 Cottbus World Cup,final,"Cottbus, Germany",VT,7.0,0.8845725596931833,0.5856980703745743,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12016,12016,19249,GER,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,5.0,0.882469380180626,0.5856980703745743,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12017,12017,19250,GER,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,30.0,0.6402325869108004,0.44948921679909193,TOM SCHULTZE,-0.029959221364914176,0.11063829787234042
12018,12018,19251,GER,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,8.0,0.8041568724483483,0.44948921679909193,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12019,12019,19252,GER,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,5.0,0.8505505381665223,0.44948921679909193,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12020,12020,19253,GER,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,9.0,0.8134356055919831,0.44948921679909193,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12021,12021,19254,GER,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,9.0,0.8845725596931833,0.44948921679909193,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12022,12022,19255,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,25.0,0.8258072497834962,0.5539160045402951,TOM SCHULTZE,-0.029959221364914176,0.11063829787234042
12023,12023,19256,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,14.0,0.847457627118644,0.5539160045402951,TOM SCHULTZE,0.0055885071966725675,0.09321175278622086
12024,12024,19257,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,11.0,0.7979710503525919,0.5539160045402951,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12025,12025,19258,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,11.0,0.7917852282568354,0.5539160045402951,TOM SCHULTZE,0.01212438119552077,0.06471631205673758
12026,12026,19282,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,31.0,0.6371396758629222,0.5539160045402951,IWAN SCRIVENS,0.0,0.2198581560283688
12027,12027,19283,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,22.0,0.7206482741556353,0.5539160045402951,IWAN SCRIVENS,0.0,0.15602836879432624
12028,12028,19284,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,28.0,0.7299270072992701,0.5539160045402951,IWAN SCRIVENS,0.0,0.19858156028368795
12029,12029,19285,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,10.0,0.7732277619695658,0.5539160045402951,IWAN SCRIVENS,0.0,0.07092198581560284
12030,12030,19286,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,29.0,0.6309538537671656,0.5539160045402951,IWAN SCRIVENS,0.0,0.20567375886524822
12031,12031,19287,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,28.0,0.8010639614004701,0.5539160045402951,IWAN SCRIVENS,0.0,0.19858156028368795
12032,12032,19289,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,99.0,0.7732277619695658,0.7253121452894438,NOE SEIFERT,-0.0039027771499174544,0.0
12033,12033,19290,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,58.0,0.8061981937399479,0.7253121452894438,NOE SEIFERT,-0.002031133651858313,0.0
12034,12034,19291,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,111.0,0.7794135840653222,0.7253121452894438,NOE SEIFERT,-0.0037271302511604847,0.0
12035,12035,19292,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,23.0,0.8371273042187306,0.7253121452894438,NOE SEIFERT,0.007779241886618465,0.0
12036,12036,19293,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,69.0,0.793826549548435,0.7253121452894438,NOE SEIFERT,0.0013507038784855297,0.0
12037,12037,19294,SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,101.0,0.8329828034145738,0.7253121452894438,NOE SEIFERT,0.0,0.2938196555217832
12038,12038,19295,SUI,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,3.0,0.8660150934059136,0.8637911464245176,NOE SEIFERT,-0.002031133651858313,0.0
12039,12039,19296,SUI,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",HB,6.0,0.8453544476060868,0.8637911464245176,NOE SEIFERT,-0.002031133651858313,0.0
12040,12040,19297,SUI,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",PB,2.0,0.8907583817889397,0.8637911464245176,NOE SEIFERT,-0.0037271302511604847,0.0
12041,12041,19298,SUI,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,3.0,0.9000371149325745,0.8637911464245176,NOE SEIFERT,-0.0037271302511604847,0.0
12042,12042,19299,SUI,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,14.0,0.7917852282568354,0.8637911464245176,NOE SEIFERT,0.007779241886618465,0.0
12043,12043,19300,SUI,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,10.0,0.8165285166398614,0.8637911464245176,NOE SEIFERT,0.0013507038784855297,0.0
12044,12044,19301,SUI,2022 Senior European Championships,qual,"Munich, Germany",FX,16.0,0.8618705926017567,0.7945516458569807,NOE SEIFERT,-0.0039027771499174544,0.0
12045,12045,19302,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,15.0,0.870097735989113,0.7945516458569807,NOE SEIFERT,-0.0039027771499174544,0.0
12046,12046,19303,SUI,2022 Senior European Championships,final,"Munich, Germany",HB,5.0,0.8598292713101571,0.7945516458569807,NOE SEIFERT,-0.002031133651858313,0.0
12047,12047,19304,SUI,2022 Senior European Championships,qual,"Munich, Germany",HB,3.0,0.8742422367932697,0.7945516458569807,NOE SEIFERT,-0.002031133651858313,0.0
12048,12048,19305,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,2.0,0.8660150934059136,0.7945516458569807,NOE SEIFERT,-0.002031133651858313,0.0
12049,12049,19306,SUI,2022 Senior European Championships,qual,"Munich, Germany",PB,41.0,0.8433131263144871,0.7945516458569807,NOE SEIFERT,-0.0037271302511604847,0.0
12050,12050,19307,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,4.0,0.911357169367809,0.7945516458569807,NOE SEIFERT,-0.0037271302511604847,0.0
12051,12051,19308,SUI,2022 Senior European Championships,qual,"Munich, Germany",PH,15.0,0.8453544476060868,0.7945516458569807,NOE SEIFERT,0.007779241886618465,0.0
12052,12052,19309,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,20.0,0.7711245824570084,0.7945516458569807,NOE SEIFERT,0.007779241886618465,0.0
12053,12053,19310,SUI,2022 Senior European Championships,qual,"Munich, Germany",SR,25.0,0.8412718050228875,0.7945516458569807,NOE SEIFERT,0.0013507038784855297,0.0
12054,12054,19311,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,13.0,0.8267969813188172,0.7945516458569807,NOE SEIFERT,0.0013507038784855297,0.0
12055,12055,19312,SUI,2022 Senior European Championships,qual,"Munich, Germany",VT,37.0,0.870097735989113,0.7945516458569807,NOE SEIFERT,0.0,0.2938196555217832
12056,12056,19313,SUI,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,15.0,0.870097735989113,0.7945516458569807,NOE SEIFERT,0.0,0.2938196555217832
12057,12057,19314,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,9.0,0.8556847705060002,0.34506242905788875,NOE SEIFERT,-0.0039027771499174544,0.0
12058,12058,19315,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,17.0,0.8783867375974266,0.34506242905788875,NOE SEIFERT,-0.0039027771499174544,0.0
12059,12059,19316,SUI,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,0.8412718050228875,0.34506242905788875,NOE SEIFERT,-0.0039027771499174544,0.0
12060,12060,19317,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,19.0,0.7917852282568354,0.34506242905788875,NOE SEIFERT,-0.002031133651858313,0.0
12061,12061,19318,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,21.0,0.8494989484102438,0.34506242905788875,NOE SEIFERT,-0.002031133651858313,0.0
12062,12062,19319,SUI,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",HB,,0.8536434492144006,0.34506242905788875,NOE SEIFERT,-0.002031133651858313,0.0
12063,12063,19320,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,4.0,0.9133984906594086,0.34506242905788875,NOE SEIFERT,-0.0037271302511604847,0.0
12064,12064,19321,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,24.0,0.8866138809847829,0.34506242905788875,NOE SEIFERT,-0.0037271302511604847,0.0
12065,12065,19322,SUI,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",PB,,0.8680564146975133,0.34506242905788875,NOE SEIFERT,-0.0037271302511604847,0.0
12066,12066,19323,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,8.0,0.8391686255103303,0.34506242905788875,NOE SEIFERT,0.007779241886618465,0.0
12067,12067,19324,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,75.0,0.789682048744278,0.34506242905788875,NOE SEIFERT,0.007779241886618465,0.0
12068,12068,19325,SUI,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",PH,,0.8391686255103303,0.34506242905788875,NOE SEIFERT,0.007779241886618465,0.0
12069,12069,19326,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,8.0,0.8267969813188172,0.34506242905788875,NOE SEIFERT,0.0013507038784855297,0.0
12070,12070,19327,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,49.0,0.8267969813188172,0.34506242905788875,NOE SEIFERT,0.0013507038784855297,0.0
12071,12071,19328,SUI,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",SR,,0.8247556600272176,0.34506242905788875,NOE SEIFERT,0.0013507038784855297,0.0
12072,12072,19329,SUI,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,14.0,0.8722009155016701,0.34506242905788875,NOE SEIFERT,0.0,0.2938196555217832
12073,12073,19330,SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,65.0,0.870097735989113,0.34506242905788875,NOE SEIFERT,0.0,0.2938196555217832
12074,12074,19331,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,13.0,0.8453544476060868,0.5187287173666288,NOE SEIFERT,-0.0039027771499174544,0.0
12075,12075,19332,SUI,2023 Senior European Championships,final,"Antalya, Turkey",FX,8.0,0.7917852282568354,0.5187287173666288,NOE SEIFERT,-0.0039027771499174544,0.0
12076,12076,19333,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",FX,3.0,0.8845725596931833,0.5187287173666288,NOE SEIFERT,-0.0039027771499174544,0.0
12077,12077,19334,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,2.0,0.8618705926017567,0.5187287173666288,NOE SEIFERT,-0.002031133651858313,0.0
12078,12078,19335,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",HB,63.0,0.7794135840653222,0.5187287173666288,NOE SEIFERT,-0.002031133651858313,0.0
12079,12079,19336,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,2.0,0.8866138809847829,0.5187287173666288,NOE SEIFERT,-0.0037271302511604847,0.0
12080,12080,19337,SUI,2023 Senior European Championships,final,"Antalya, Turkey",PB,7.0,0.8267969813188172,0.5187287173666288,NOE SEIFERT,-0.0037271302511604847,0.0
12081,12081,19338,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",PB,4.0,0.9093158480762092,0.5187287173666288,NOE SEIFERT,-0.0037271302511604847,0.0
12082,12082,19339,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,6.0,0.8247556600272176,0.5187287173666288,NOE SEIFERT,0.007779241886618465,0.0
12083,12083,19340,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",PH,44.0,0.8020536929357911,0.5187287173666288,NOE SEIFERT,0.007779241886618465,0.0
12084,12084,19341,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",SR,101.0,0.7628974390696523,0.5187287173666288,NOE SEIFERT,0.0013507038784855297,0.0
12085,12085,19342,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,9.0,0.8267969813188172,0.5187287173666288,NOE SEIFERT,0.0013507038784855297,0.0
12086,12086,19343,SUI,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,12.0,0.8680564146975133,0.5187287173666288,NOE SEIFERT,0.0,0.2938196555217832
12087,12087,19344,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",VT,46.0,0.8618705926017567,0.5187287173666288,NOE SEIFERT,0.0,0.2938196555217832
12088,12088,19345,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,10.0,0.8691080044537919,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.07092198581560284
12089,12089,19346,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,11.0,0.8443647160707658,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.07801418439716312
12090,12090,19347,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,19.0,0.8598292713101571,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.1347517730496454
12091,12091,19348,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,31.0,0.7546702956822962,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.2198581560283688
12092,12092,19349,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,17.0,0.835085982927131,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.12056737588652482
12093,12093,19350,SUI,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,30.0,0.8505505381665223,0.5539160045402951,NOE SAMUEL SEIFERT,0.0,0.2127659574468085
12094,12094,19365,CRO,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",PH,1.0,0.8577260917975998,0.8637911464245176,ROBERT SELIGMAN,-0.007608426876224102,0.04728132387706856
12095,12095,19366,CRO,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,6.0,0.8381788939750093,0.8637911464245176,ROBERT SELIGMAN,-0.007608426876224102,0.04728132387706856
12096,12096,19367,CRO,2022 Senior European Championships,qual,"Munich, Germany",PH,13.0,0.8515402697018434,0.7945516458569807,ROBERT SELIGMAN,-0.007608426876224102,0.04728132387706856
12097,12097,19372,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,25.0,0.688667573920574,0.9682179341657208,KEREM SENER,0.01911110513795737,0.19680851063829788
12098,12098,19373,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,24.0,0.8061981937399479,0.9682179341657208,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12099,12099,19374,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,24.0,0.8041568724483483,0.9682179341657208,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12100,12100,19375,TUR,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,16.0,0.8000123716441915,1.0,KEREM SENER,0.001980559911937212,0.37872340425531914
12101,12101,19376,TUR,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,12.0,0.8371273042187306,1.0,KEREM SENER,-0.023800719971779016,0.2006079027355623
12102,12102,19377,TUR,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,19.0,0.8783867375974266,1.0,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12103,12103,19378,TUR,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,19.0,0.7917852282568354,1.0,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12104,12104,19379,TUR,2022 Senior European Championships,qual,"Munich, Germany",FX,110.0,0.6041073858715823,0.7945516458569807,KEREM SENER,0.001980559911937212,0.37872340425531914
12105,12105,19380,TUR,2022 Senior European Championships,qual,"Munich, Germany",HB,93.0,0.7401954719782259,0.7945516458569807,KEREM SENER,0.01911110513795737,0.19680851063829788
12106,12106,19381,TUR,2022 Senior European Championships,qual,"Munich, Germany",PB,23.0,0.870097735989113,0.7945516458569807,KEREM SENER,-0.023800719971779016,0.2006079027355623
12107,12107,19382,TUR,2022 Senior European Championships,qual,"Munich, Germany",PH,98.0,0.6742546084374613,0.7945516458569807,KEREM SENER,0.0029627005805963865,0.5059101654846335
12108,12108,19383,TUR,2022 Senior European Championships,qual,"Munich, Germany",SR,41.0,0.8206111592230607,0.7945516458569807,KEREM SENER,0.00635772656780388,0.1801418439716312
12109,12109,19384,TUR,2022 Senior European Championships,qual,"Munich, Germany",VT,82.0,0.8165285166398614,0.7945516458569807,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12110,12110,19385,TUR,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,15.0,0.8185698379314611,0.5539160045402951,KEREM SENER,0.01911110513795737,0.19680851063829788
12111,12111,19386,TUR,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,20.0,0.8144253371273042,0.5539160045402951,KEREM SENER,-0.023800719971779016,0.2006079027355623
12112,12112,19387,TUR,2023 Baku World Cup,qual,"Baku, Azerbaijan",SR,11.0,0.8391686255103303,0.5539160045402951,KEREM SENER,0.00635772656780388,0.1801418439716312
12113,12113,19388,TUR,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,28.0,0.8041568724483483,0.5539160045402951,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12114,12114,19389,TUR,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,28.0,0.8082395150315477,0.5539160045402951,KEREM SENER,-0.0017000514265553457,0.23246650906225375
12115,12115,19390,TUR,2023 FISU World University Games,qual,"Chengdu, China",FX,33.0,0.8144253371273042,0.38024971623155507,KEREM SENER,0.001980559911937212,0.37872340425531914
12116,12116,19391,TUR,2023 FISU World University Games,qual,"Chengdu, China",HB,30.0,0.8206111592230607,0.38024971623155507,KEREM SENER,0.01911110513795737,0.19680851063829788
12117,12117,19392,TUR,2023 FISU World University Games,qual,"Chengdu, China",PB,77.0,0.663924285537548,0.38024971623155507,KEREM SENER,-0.023800719971779016,0.2006079027355623
