,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
18393,ROPER,ABIGAIL,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,22.0,11.35
18394,ROPER,ABIGAIL,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,34.0,11.6
18395,ROPER,ABIGAIL,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,32.0,10.85
18396,ROPER,ABIGAIL,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,33.0,12.65
18397,ROPER,ABIGAIL,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,33.0,12.3
18398,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,17.0,11.7
18399,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,19.0,11.55
18400,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,32.0,10.6
18401,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,7.0,12.95
18402,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,7.0,13.05
18403,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,7.0,12.55
18404,ROPER,ABIGAIL,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,7.0,12.5
18405,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,25.0,11.2
18406,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,13.0,12.35
18407,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,23.0,11.4
18408,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,2.0,13.3
18409,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,13.0,13.05
18410,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,2.0,12.65
18411,ROPER,EMILY,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,13.0,12.6
18412,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",BB,8.0,11.85
18413,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,8.0,12.35
18414,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,9.0,12.3
18415,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,12.0,12.1
18416,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,2.0,13.45
18417,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,1.0,13.5
18418,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,2.0,12.5
18419,ROPER,EMILY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,1.0,12.7
18426,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",BB,,12.65
18427,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",BB,,12.4
18428,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,13.55
18429,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,11.6
18430,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,13.05
18431,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,12.75
18432,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,13.65
18433,ROSEN,KATELYN,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,13.4
18434,ROSEN,KATELYN,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,7.0,12.15
18435,ROSEN,KATELYN,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,1.0,13.7
18436,ROSEN,KATELYN,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,10.0,12.8
18437,ROSEN,KATELYN,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,,13.85
18438,ROSEN,KATELYN,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,16.0,12.3
18439,ROSEN,KATELYN,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,6.0,13.0
18440,ROSEN,KATELYN,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,20.0,11.6
18441,ROSEN,KATELYN,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,13.6
18442,ROSEN,KATELYN,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,15.0,11.9
18443,ROSEN,KATELYN,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,11.0,12.7
18444,ROSEN,KATELYN,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,16.0,12.55
18445,ROSEN,KATELYN,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.6
18446,ROSS,EMMA,w,AUS,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",BB,17.0,10.633
18447,ROSS,EMMA,w,AUS,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,9.0,12.133
18448,ROSS,EMMA,w,AUS,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,13.0,12.133
18449,ROSS,EMMA,w,AUS,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,3.0,12.566
18450,ROSS,EMMA,w,AUS,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,2.0,12.7
18451,ROSS,EMMA,w,AUS,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,20.0,9.233
18452,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,4.0,11.95
18453,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,16.0,11.1
18454,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,10.0,11.4
18455,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,20.0,11.45
18456,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,14.0,11.0
18457,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,21.0,11.1
18458,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,13.0,12.15
18459,RUANO,PAOLA,w,ESA,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,24.0,12.2
18460,RUANO BARAHONA,PAOLA MASSIEL,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,11.467
18461,RUANO BARAHONA,PAOLA MASSIEL,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,10.533
18462,RUANO BARAHONA,PAOLA MASSIEL,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,8.6
18463,RUANO BARAHONA,PAOLA MASSIEL,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,11.367
18505,RUECKER,THANTIDA SOPHIA,w,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,36.0,8.3
18506,RUECKER,THANTIDA SOPHIA,w,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,33.0,10.4
18507,RUECKER,THANTIDA SOPHIA,w,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,34.0,7.266
18508,RUECKER,THANTIDA SOPHIA,w,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,19.0,11.433
18509,RUECKER,THANTIDA SOPHIA,w,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,19.0,11.566
18510,RUITER,EVE,w,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,88.0,11.233
18511,RUITER,EVE,w,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,102.0,11.9
18512,RUITER,EVE,w,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,57.0,13.0
18513,RUIZ RODRIGUEZ,CINTHIA,w,MEX,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,50.0,12.833
18514,RUIZ RODRIGUEZ,CINTHIA,w,MEX,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,123.0,12.1
18515,RUIZ RODRIGUEZ,CINTHIA,w,MEX,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,24.0,12.1
18516,RUIZ RODRIGUEZ,CINTHIA,w,MEX,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,24.0,12.933
18546,RUSHTON,HAYLEY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,25.0,11.35
18547,RUSHTON,HAYLEY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,26.0,11.3
18548,RUSHTON,HAYLEY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,28.0,10.8
18549,RUSHTON,HAYLEY,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,37.0,11.65
18550,RUSSELL,ELLIE,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,24.0,11.8
18551,RUSSELL,ELLIE,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,14.0,11.85
18552,RUSSELL,ELLIE,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,29.0,12.7
18553,RUSSELL,ELLIE,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,29.0,12.2
18567,RYLKO,ADELINA,w,BLR,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,21.0,8.8
18568,RYLKO,ADELINA,w,BLR,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,17.0,9.966
18569,RYLKO,ADELINA,w,BLR,24-27 Feb 2022,2022 Cottbus World Cup,final,"Cottbus, Germany",UB,8.0,11.733
18570,RYLKO,ADELINA,w,BLR,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,4.0,12.533
18619,SABIC,NINA,w,SRB,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,12.0,11.3
18620,SABIC,NINA,w,SRB,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,23.0,11.0
18621,SABIC,NINA,w,SRB,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,15.0,12.466
18622,SABIC,NINA,w,SRB,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,15.0,12.066
18623,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,107.0,9.266
18624,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,110.0,10.533
18625,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,104.0,9.933
18626,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,95.0,12.066
18627,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,14.0,12.066
18628,SABIC,NINA,w,SRB,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,14.0,12.3
18629,SABIC,NINA,w,SRB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,13.0,11.099999999999998
18630,SABIC,NINA,w,SRB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,13.0,12.3
18631,SADUN CHAVEZ,FABIANA VALENTINA,w,ECU,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,10.667
18632,SADUN CHAVEZ,FABIANA VALENTINA,w,ECU,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.933
18633,SADUN CHAVEZ,FABIANA VALENTINA,w,ECU,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,11.4
18634,SADUN CHAVEZ,FABIANA VALENTINA,w,ECU,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.0
18652,SAFKEN,FINJA,w,GER,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,36.0,11.0
18653,SAFKEN,FINJA,w,GER,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,25.0,12.3
18654,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",BB,38.0,10.066
18655,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",BB,10.0,11.666
18656,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,21.0,11.666
18657,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,16.0,11.533
18658,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",UB,16.0,12.133
18659,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",UB,8.0,12.166
18660,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,10.0,12.9
18661,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,24.0,12.5
18662,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,14.0,12.8
18663,SAHIN,ILAYDA,w,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,14.0,11.966
18664,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,7.0,13.466
18665,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,13.0
18666,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,31.0,13.066
18667,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.2
18668,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.2
18669,SAKAGUCHI,AYAKA,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,14.0,14.0
18670,SAKAGUCHI,AYAKA,w,JPN,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",BB,4.0,13.366
18671,SAKAGUCHI,AYAKA,w,JPN,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,8.0,12.733
18672,SAKAGUCHI,AYAKA,w,JPN,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,5.0,12.433
18673,SAKAGUCHI,AYAKA,w,JPN,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,3.0,12.733
18674,SAKAGUCHI,AYAKA,w,JPN,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,21.0,11.4
18675,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",BB,3.0,13.466
18676,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",BB,4.0,13.666
18677,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",BB,4.0,13.2
18678,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",FX,2.0,13.332999999999998
18679,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,3.0,13.266000000000002
18680,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,2.0,13.066
18681,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",UB,4.0,12.9
18682,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",UB,8.0,13.2
18683,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",UB,3.0,13.133
18684,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,2.0,13.766
18685,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",VT,2.0,13.833
18686,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,1.0,14.066
18687,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,2.0,14.066
18688,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",VT,2.0,13.033
18689,SAKAGUCHI,AYAKA,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,2.0,13.3
18748,SALAMA,JASMIN,w,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,18.0,11.633
18749,SALEM,LAHNA,w,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,126.0,10.233
18750,SALEM,LAHNA,w,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,136.0,10.733
18751,SALEM,LAHNA,w,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,128.0,10.466
18752,SALEM,LAHNA,w,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,127.0,12.033
18753,SALEM,LAHNA,w,ALG,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,14.0,11.1
18754,SALEM,LAHNA,w,ALG,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,9.0,11.033
18755,SALEM,LAHNA,w,ALG,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",UB,7.0,10.533
18756,SALEM,LAHNA,w,ALG,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",UB,8.0,9.5
18757,SALEM,LAHNA,w,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,149.0,10.166
18758,SALEM,LAHNA,w,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,150.0,9.833
18759,SALEM,LAHNA,w,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,143.0,10.266
18760,SALEM,LAHNA,w,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,136.0,12.266
18761,SALEM,LAHNA,w,ALG,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",BB,33.0,10.766
18762,SALEM,LAHNA,w,ALG,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",UB,17.0,10.333
18784,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,6.0,11.75
18785,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,24.0,10.45
18786,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,4.0,12.4
18787,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,6.0,12.2
18788,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,5.0,12.65
18789,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,6.0,12.05
18790,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,14.0,12.0
18791,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,7.0,12.75
18792,SALMINA,DEBORAH,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,12.0,12.8
18793,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,23.0,10.033
18794,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,40.0,9.633
18795,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,21.0,11.466
18796,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,26.0,11.733
18797,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,18.0,10.8
18798,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,41.0,10.733
18799,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,17.0,12.633
18800,SALMINA,DEBORAH,w,VEN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,29.0,12.533
18801,SALMINA ARROYO,DEBORAH MERSEDES,w,VEN,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,10.0
18802,SALMINA ARROYO,DEBORAH MERSEDES,w,VEN,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.6
18803,SALMINA ARROYO,DEBORAH MERSEDES,w,VEN,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,12.0
18804,SALMINA ARROYO,DEBORAH MERSEDES,w,VEN,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.767
18805,SALOMON KALIL,KENNY GRACE,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,10.033
18806,SALOMON KALIL,KENNY GRACE,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.133
18807,SALOMON KALIL,KENNY GRACE,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,10.6
18808,SALOMON KALIL,KENNY GRACE,w,ESA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,10.133
18809,SAMANTA,PROTISTHA,w,IND,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,111.0,12.333
18810,SAMANTA,PROTISTHA,w,IND,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,25.0,12.333
18811,SAMANTA,PROTISTHA,w,IND,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,25.0,12.7
18812,SAMANTA,PROTISTHA,w,IND,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,9.0,12.633
