,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
8003,21381,TPE,2023 FISU World University Games,qual,"Chengdu, China",VT,32.0,12.0,335,HUA TING,0,24.5
8004,21382,TPE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,13.0,13.0,639,HUA TIEN TING,0.0015910447761194014,13.8
8005,21383,TPE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,76.0,12.266,639,HUA TIEN TING,-0.0004955223880597026,57.0
8006,21384,TPE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,102.0,11.3,639,HUA TIEN TING,0.0029850746268656717,50.6
8007,21385,TPE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,114.0,12.3,639,HUA TIEN TING,0.0001970149253731312,82.0
8008,21386,TPE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,79.0,12.0,304,HUA TIEN TING,0.0015910447761194014,13.8
8009,21387,TPE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,130.0,11.433,304,HUA TIEN TING,-0.0004955223880597026,57.0
8010,21388,TPE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,113.0,11.533,304,HUA TIEN TING,0.0029850746268656717,50.6
8011,21389,TPE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,122.0,12.666,304,HUA TIEN TING,0.0001970149253731312,82.0
8012,21390,TPE,2023 Baku World Cup,final,"Baku, Azerbaijan",BB,7.0,11.433,488,HUA TIEN TING,0.0015910447761194014,13.8
8013,21391,TPE,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,7.0,12.766,488,HUA TIEN TING,0.0015910447761194014,13.8
8014,21392,TPE,2023 Cottbus World Cup,final,"Cottbus, Germany",BB,4.0,13.1,516,HUA TIEN TING,0.0015910447761194014,13.8
8015,21393,TPE,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,2.0,13.633,516,HUA TIEN TING,0.0015910447761194014,13.8
8016,21394,TPE,2023 Doha World Cup,qual,"Doha, Qatar",BB,18.0,12.166,488,HUA TIEN TING,0.0015910447761194014,13.8
8017,21395,TPE,2023 Doha World Cup,qual,"Doha, Qatar",UB,16.0,10.366,488,HUA TIEN TING,0.0029850746268656717,50.6
8018,21396,TPE,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",BB,3.0,13.3,304,HUA TIEN TING,0.0015910447761194014,13.8
8019,21397,TPE,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,1.0,13.866,304,HUA TIEN TING,0.0015910447761194014,13.8
8020,21398,TPE,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,4.0,13.533,304,HUA TIEN TING,0.0015910447761194014,13.8
8021,21399,TPE,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,13.0,12.5,304,HUA TIEN TING,-0.0004955223880597026,57.0
8022,21400,TPE,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,9.0,12.1,304,HUA TIEN TING,-0.0004955223880597026,57.0
8023,21401,TPE,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,17.0,11.566,304,HUA TIEN TING,0.0029850746268656717,50.6
8024,21402,TPE,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,5.0,12.3,304,HUA TIEN TING,0.0029850746268656717,50.6
8025,21403,TPE,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,10.0,12.366,304,HUA TIEN TING,0.0001970149253731312,82.0
8026,21404,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,18.0,11.8,761,HUA-TIEN TING,0.00027397260273972503,18.5
8027,21405,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,15.0,12.467,761,HUA-TIEN TING,-0.0001835616438356169,16.5
8028,21406,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,9.0,12.933,761,HUA-TIEN TING,-0.0020082191780821934,9.0
8029,21407,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,8.0,9.767,761,HUA-TIEN TING,-0.0020082191780821934,9.0
8030,21408,TPE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,19.0,11.9,396,HUA-TIEN TING,0.00027397260273972503,18.5
8031,21409,TPE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,18.0,12.4,396,HUA-TIEN TING,-0.0001835616438356169,16.5
8032,21410,TPE,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,UB,7.0,10.866,396,HUA-TIEN TING,-0.0020082191780821934,9.0
8033,21411,TPE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,12.0,12.2,396,HUA-TIEN TING,-0.0020082191780821934,9.0
8034,21489,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,38.0,10.45,853,EMILY TODD,0.0027397260273972603,30.5
8035,21490,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,16.0,12.15,853,EMILY TODD,-0.004246575342465755,26.5
8036,21491,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",UB,7.0,12.25,853,EMILY TODD,0.0012328767123287651,7.25
8037,21492,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,9.0,12.5,853,EMILY TODD,0.0012328767123287651,7.25
8038,21493,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,32.0,12.65,853,EMILY TODD,0.0001369863013698601,28.0
8039,21494,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,23.0,11.45,488,EMILY TODD,0.0027397260273972603,30.5
8040,21495,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,37.0,10.6,488,EMILY TODD,-0.004246575342465755,26.5
8041,21496,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",UB,6.0,12.7,488,EMILY TODD,0.0012328767123287651,7.25
8042,21497,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,7.0,12.7,488,EMILY TODD,0.0012328767123287651,7.25
8043,21498,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,24.0,12.7,488,EMILY TODD,0.0001369863013698601,28.0
8044,21499,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,84.0,11.333,639,JULIANE TOESSEBRO,-0.0036179245283018925,56.0
8045,21500,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,71.0,12.3,639,JULIANE TOESSEBRO,-0.00864622641509434,53.333333333333336
8046,21501,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,101.0,11.366,639,JULIANE TOESSEBRO,0.0027213114754098423,86.0
8047,21502,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,105.0,12.433,639,JULIANE TOESSEBRO,-0.0014150943396226449,53.0
8048,21503,NOR,2022 Senior European Championships,qual,"Munich, Germany",BB,51.0,11.8,700,JULIANE TOESSEBRO,-0.0036179245283018925,56.0
8049,21504,NOR,2022 Senior European Championships,qual,"Munich, Germany",FX,54.0,11.966,700,JULIANE TOESSEBRO,-0.00864622641509434,53.333333333333336
8050,21505,NOR,2022 Senior European Championships,qual,"Munich, Germany",UB,71.0,11.2,700,JULIANE TOESSEBRO,0.0027213114754098423,86.0
8051,21506,NOR,2022 Senior European Championships,qual,"Munich, Germany",VT,75.0,12.3,700,JULIANE TOESSEBRO,-0.0014150943396226449,53.0
8052,21507,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,33.0,11.033,488,JULIANE TOESSEBRO,-0.0036179245283018925,56.0
8053,21508,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,35.0,10.133,488,JULIANE TOESSEBRO,-0.00864622641509434,53.333333333333336
8054,21509,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,16.0,11.633,488,JULIANE TOESSEBRO,-0.0014150943396226449,53.0
8055,21510,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,16.0,12.0,488,JULIANE TOESSEBRO,-0.0014150943396226449,53.0
8056,21538,BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,74.0,12.266,639,YLEA TOLLET,0.002333333333333334,28.0
8057,21539,BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,72.0,12.833,639,YLEA TOLLET,0,72.0
8058,21540,BEL,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",BB,13.0,11.167,396,YLEA TOLLET,0,13.0
8059,21541,BEL,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,5.0,12.8,396,YLEA TOLLET,0.002333333333333334,28.0
8060,21542,BEL,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,5.0,12.833,396,YLEA TOLLET,0.002333333333333334,28.0
8061,21602,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,31.0,9.2,516,BRYNN TORRY,0,31.0
8062,21603,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,20.0,11.85,516,BRYNN TORRY,0,20.0
8063,21604,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,9.0,13.1,516,BRYNN TORRY,0,9.0
8064,21605,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,14.1,516,BRYNN TORRY,0,0.0
8065,21611,CAN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,84.0,11.933,304,AURELIE TRAN,0.004981308411214949,0.0
8066,21612,CAN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,55.0,12.6,304,AURELIE TRAN,-0.0007803738317757001,0.0
8067,21613,CAN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,32.0,13.133,304,AURELIE TRAN,0.00490654205607477,0.0
8068,21614,CAN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,51.0,13.233,304,AURELIE TRAN,-0.001401869158878508,0.0
8069,21615,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,11.533,427,AURELIE TRAN,0.004981308411214949,0.0
8070,21616,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,13.167,427,AURELIE TRAN,0.004981308411214949,0.0
8071,21617,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,13.133,427,AURELIE TRAN,-0.0007803738317757001,0.0
8072,21618,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,13.033,427,AURELIE TRAN,-0.0007803738317757001,0.0
8073,21619,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,12.967,427,AURELIE TRAN,0.00490654205607477,0.0
8074,21620,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,13.567,427,AURELIE TRAN,0.00490654205607477,0.0
8075,21621,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,13.4,427,AURELIE TRAN,-0.001401869158878508,0.0
8076,21622,CAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,13.1,427,AURELIE TRAN,-0.001401869158878508,0.0
8077,21623,CAN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,30.0,11.8,488,AURELIE TRAN,0.004981308411214949,0.0
8078,21624,CAN,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,3.0,12.833,488,AURELIE TRAN,-0.0007803738317757001,0.0
8079,21625,CAN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,8.0,12.8,488,AURELIE TRAN,-0.0007803738317757001,0.0
8080,21626,CAN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,23.0,12.35,488,AURELIE TRAN,0.00490654205607477,0.0
8081,21627,CAN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,5.0,13.5,488,AURELIE TRAN,-0.001401869158878508,0.0
8082,21628,CAN,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,7.0,12.666,274,AURELIE TRAN,0.004981308411214949,0.0
8083,21629,CAN,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,8.0,12.133,274,AURELIE TRAN,0.004981308411214949,0.0
8084,21630,CAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,8.0,12.866,274,AURELIE TRAN,0.004981308411214949,0.0
8085,21631,CAN,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,5.0,12.9,274,AURELIE TRAN,-0.0007803738317757001,0.0
8086,21632,CAN,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",FX,5.0,13.166,274,AURELIE TRAN,-0.0007803738317757001,0.0
8087,21633,CAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,9.0,12.666,274,AURELIE TRAN,-0.0007803738317757001,0.0
8088,21634,CAN,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,12.0,11.766,274,AURELIE TRAN,0.00490654205607477,0.0
8089,21635,CAN,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,5.0,13.1,274,AURELIE TRAN,0.00490654205607477,0.0
8090,21636,CAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,7.0,13.4,274,AURELIE TRAN,0.00490654205607477,0.0
8091,21637,CAN,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,10.0,13.133,274,AURELIE TRAN,-0.001401869158878508,0.0
8092,21638,CAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,13.0,13.2,274,AURELIE TRAN,-0.001401869158878508,0.0
8093,21644,VIE,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,26.0,0.3,853,DOAN QUYNH NAM TRAN,0.02195404814004376,29.5
8094,21645,VIE,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,19.0,12.5,853,DOAN QUYNH NAM TRAN,-0.003037383177570095,13.0
8095,21646,VIE,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,19.0,11.733,853,DOAN QUYNH NAM TRAN,-0.003037383177570095,13.0
8096,21647,VIE,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,14.0,10.55,639,DOAN QUYNH NAM TRAN,0.0014403292181069944,26.666666666666668
8097,21648,VIE,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,5.0,12.45,639,DOAN QUYNH NAM TRAN,-0.008110447761194026,49.5
8098,21649,VIE,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,7.0,12.1,639,DOAN QUYNH NAM TRAN,-0.003037383177570095,13.0
8099,21650,VIE,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,7.0,11.85,639,DOAN QUYNH NAM TRAN,-0.003037383177570095,13.0
8100,21651,VIE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,35.0,10.9,396,DOAN QUYNH NAM TRAN,0.0014403292181069944,26.666666666666668
8101,21652,VIE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,32.0,11.466,396,DOAN QUYNH NAM TRAN,-0.008110447761194026,49.5
8102,21653,VIE,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,33.0,10.333,396,DOAN QUYNH NAM TRAN,0.02195404814004376,29.5
8103,21654,VIE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,151.0,9.733,304,DOAN QUYNH NAM TRAN,-0.008110447761194026,49.5
8104,21655,VIE,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,31.0,9.966,457,DOAN QUYNH NAM TRAN,0.0014403292181069944,26.666666666666668
8105,21656,VIE,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,10.0,12.1,457,DOAN QUYNH NAM TRAN,-0.008110447761194026,49.5
8106,21659,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,65.0,7.95,853,LILY TRANFIELD,0,65.0
8107,21660,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,61.0,9.55,853,LILY TRANFIELD,0,61.0
8108,21764,CZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,104.0,10.966,639,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8109,21765,CZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,133.0,11.1,639,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8110,21766,CZE,2022 Cairo World Cup,final,"Cairo, Egypt",BB,4.0,11.933,853,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8111,21767,CZE,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,5.0,12.0,853,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8112,21768,CZE,2022 Cairo World Cup,final,"Cairo, Egypt",FX,6.0,11.666,853,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8113,21769,CZE,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,5.0,12.2,853,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8114,21770,CZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,7.0,11.9,881,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8115,21771,CZE,2022 Cottbus World Cup,final,"Cottbus, Germany",BB,2.0,12.766,881,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8116,21772,CZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,7.0,11.733,881,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8117,21773,CZE,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,6.0,11.733,881,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8118,21774,CZE,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,12.0,11.1,761,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8119,21775,CZE,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,6.0,11.9,761,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8120,21776,CZE,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,6.0,12.1,761,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8121,21777,CZE,2022 Senior European Championships,qual,"Munich, Germany",BB,30.0,12.366,700,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8122,21778,CZE,2022 Senior European Championships,qual,"Munich, Germany",FX,46.0,12.1,700,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8123,21779,CZE,2022 Senior European Championships,qual,"Munich, Germany",VT,116.0,11.3,700,LUCIE TRNKOVA,0,116.0
8124,21780,CZE,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",BB,5.0,12.433,669,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8125,21781,CZE,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,7.0,12.233,669,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8126,21782,CZE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,120.0,11.2,304,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8127,21783,CZE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,125.0,11.6,304,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8128,21784,CZE,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,28.0,10.2,457,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8129,21785,CZE,2023 Cairo World Cup,final,"Cairo, Egypt",FX,8.0,11.966,457,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8130,21786,CZE,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,8.0,12.2,457,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8131,21787,CZE,2023 Doha World Cup,qual,"Doha, Qatar",BB,23.0,11.7,488,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8132,21788,CZE,2023 Doha World Cup,qual,"Doha, Qatar",FX,10.0,11.9,488,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8133,21789,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,68.0,10.866,457,LUCIE TRNKOVA,-0.0012131715771230521,31.923076923076923
8134,21790,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,86.0,11.333,457,LUCIE TRNKOVA,-0.0002305025996533811,34.76923076923077
8135,21791,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,57.0,11.833,639,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8136,21792,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,114.0,11.7,639,MARIA TRONRUD,0.001010101010101011,56.42857142857143
8137,21793,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,79.0,12.1,639,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8138,21794,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,85.0,12.7,639,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8139,21795,NOR,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,8.0,11.833,881,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8140,21796,NOR,2022 Cottbus World Cup,final,"Cottbus, Germany",BB,5.0,12.1,881,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8141,21797,NOR,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,11.0,11.7,881,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8142,21798,NOR,2022 Cottbus World Cup,final,"Cottbus, Germany",VT,5.0,12.8,881,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8143,21799,NOR,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,5.0,12.8,881,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8144,21800,NOR,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,5.0,12.166,881,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8145,21801,NOR,2022 Cottbus World Cup,final,"Cottbus, Germany",VT,5.0,12.2,881,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8146,21802,NOR,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",BB,6.0,11.733,761,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8147,21803,NOR,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,4.0,12.366,761,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8148,21804,NOR,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,8.0,11.866,761,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8149,21805,NOR,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,7.0,12.066,761,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8150,21806,NOR,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,12.0,12.966,761,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8151,21807,NOR,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,12.0,12.233,761,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8152,21808,NOR,2022 Paris World Challenge Cup,qual,"Paris, France",BB,10.0,12.5,669,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8153,21809,NOR,2022 Paris World Challenge Cup,qual,"Paris, France",UB,18.0,11.95,669,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8154,21810,NOR,2022 Paris World Challenge Cup,qual,"Paris, France",VT,19.0,12.7,669,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8155,21811,NOR,2022 Paris World Challenge Cup,qual,"Paris, France",VT,19.0,9.2,669,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8156,21812,NOR,2022 Senior European Championships,qual,"Munich, Germany",BB,15.0,12.9,700,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8157,21813,NOR,2022 Senior European Championships,qual,"Munich, Germany",FX,81.0,11.366,700,MARIA TRONRUD,0.001010101010101011,56.42857142857143
8158,21814,NOR,2022 Senior European Championships,qual,"Munich, Germany",UB,50.0,12.0,700,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8159,21815,NOR,2022 Senior European Championships,qual,"Munich, Germany",VT,40.0,12.866,700,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8160,21816,NOR,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,15.0,11.6,853,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8161,21817,NOR,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,11.0,13.15,853,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8162,21818,NOR,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,11.0,12.25,853,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8163,21819,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,61.0,12.266,304,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8164,21820,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,114.0,11.766,304,MARIA TRONRUD,0.001010101010101011,56.42857142857143
8165,21821,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,98.0,11.766,304,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8166,21822,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,127.0,12.466,304,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8167,21823,NOR,2023 Cairo World Cup,final,"Cairo, Egypt",BB,4.0,12.933,457,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8168,21824,NOR,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,2.0,13.033,457,MARIA TRONRUD,0.000750433275563258,16.666666666666668
8169,21825,NOR,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,13.0,12.0,457,MARIA TRONRUD,0.001010101010101011,56.42857142857143
8170,21826,NOR,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,9.0,12.333,457,MARIA TRONRUD,0.00011438474870017457,33.36363636363637
8171,21827,NOR,2023 Cairo World Cup,final,"Cairo, Egypt",VT,6.0,13.066,457,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8172,21828,NOR,2023 Cairo World Cup,qual,"Cairo, Egypt",VT,8.0,13.0,457,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8173,21829,NOR,2023 Cairo World Cup,final,"Cairo, Egypt",VT,6.0,12.133,457,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8174,21830,NOR,2023 Cairo World Cup,qual,"Cairo, Egypt",VT,8.0,12.166,457,MARIA TRONRUD,-0.0005788561525130007,22.904761904761905
8175,21831,NOR,2023 Cottbus World Cup,final,"Cottbus, Germany",BB,7.0,12.533,516,MARIA TRONRUD,0.000750433275563258,16.666666666666668
